time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw
1520186181210731275,	0.511599,	2.84586,	-0.725486,	-0.0292861,	-0.0436026,	0.0247452,	-0.0554589,	0.00754565,	-0.0116866,	0.998364,	0.411502,	2.7196,	-0.367636,	-0.0932802,	-0.0511014,	0.0640806,	-0.0375741,	0.652429,	0.752441,	-0.0821989
1520186181264202576,	0.509082,	2.85007,	-0.72528,	-0.0474962,	0.0794511,	0.0038989,	-0.0558576,	0.00956842,	-0.0120623,	0.99832,	0.406321,	2.71781,	-0.363885,	-0.0977477,	-0.0338121,	0.0707619,	-0.0389491,	0.653183,	0.751507,	-0.0840937
1520186181310297103,	0.50446,	2.83816,	-0.721271,	-0.100471,	-0.258906,	0.08715,	-0.0580488,	0.0114901,	-0.0037282,	0.998241,	0.400157,	2.71437,	-0.358664,	-0.133997,	-0.0748527,	0.113516,	-0.0407755,	0.650516,	0.753718,	-0.084116
1520186181355537141,	0.499851,	2.84515,	-0.718614,	-0.102427,	0.155432,	0.0590525,	-0.0580933,	0.00992332,	-0.010682,	0.998205,	0.400157,	2.71437,	-0.358664,	0,	0,	0,	-0.0407755,	0.650516,	0.753718,	-0.084116
1520186181399767534,	0.493571,	2.83293,	-0.712572,	-0.142719,	-0.277862,	0.13731,	-0.0490666,	0.00910738,	-0.0108079,	0.998696,	0.392104,	2.71093,	-0.351585,	-0.183015,	-0.0780818,	0.160871,	-0.0441567,	0.648493,	0.755372,	-0.0831836
1520186181444024836,	0.487136,	2.84179,	-0.708972,	-0.146245,	0.201441,	0.08181,	-0.0538753,	0.00683855,	-0.00851646,	0.998488,	0.382938,	2.70942,	-0.343125,	-0.208327,	-0.0342674,	0.192275,	-0.0489659,	0.648075,	0.755625,	-0.0814374
1520186181493344621,	0.482405,	2.84422,	-0.701661,	-0.0965602,	0.049527,	0.149214,	-0.0568661,	0.00353833,	-0.0057274,	0.998359,	0.374656,	2.70794,	-0.334568,	-0.169019,	-0.0303201,	0.174641,	-0.0535193,	0.649299,	0.754299,	-0.0811135
1520186181547262486,	0.474446,	2.8279,	-0.691428,	-0.150178,	-0.307785,	0.193075,	-0.050488,	0.00090218,	0.00264834,	0.998721,	0.367187,	2.70505,	-0.325704,	-0.140929,	-0.0545906,	0.167243,	-0.0561445,	0.646631,	0.756395,	-0.0811363
1520186181592465364,	0.46739,	2.83876,	-0.684783,	-0.156786,	0.241153,	0.147658,	-0.0531574,	-0.00308917,	-0.00277465,	0.998578,	0.359267,	2.70352,	-0.317757,	-0.176007,	-0.0339692,	0.1766,	-0.0566121,	0.647161,	0.755935,	-0.0808639
1520186181640629933,	0.460012,	2.82078,	-0.669196,	-0.153713,	-0.374487,	0.324737,	-0.0482658,	-0.00334188,	0.00650139,	0.998808,	0.35,	2.7034,	-0.310075,	-0.193053,	-0.00237202,	0.160032,	-0.0576045,	0.650906,	0.752712,	-0.0801761
1520186181686156340,	0.451827,	2.83383,	-0.66691,	-0.181882,	0.289989,	0.050806,	-0.0542015,	-0.00524273,	-0.000206172,	0.998516,	0.34101,	2.70088,	-0.3031,	-0.199785,	-0.0559833,	0.15502,	-0.0572905,	0.652269,	0.75154,	-0.0803161
1520186181731228038,	0.442162,	2.81627,	-0.654773,	-0.214791,	-0.390173,	0.26969,	-0.0464769,	-0.0060985,	-4.19775e-05,	0.998901,	0.332196,	2.69752,	-0.296802,	-0.195852,	-0.0746916,	0.139954,	-0.0567495,	0.65192,	0.751709,	-0.081934
