time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792797950597903,	0.362073,	1.87002,	-0.0323838,	0.761945,	-0.430414,	-3.53177,	-0.0196841,	-0.0193601,	0.0804055,	0.99638,	0.318717,	1.89335,	0.186953,	0.0626501,	-0.0542167,	0.00592835,	-0.0983788,	0.66661,	0.734032,	-0.0845566,	0.406261,	1.87428,	-0.105238,	0.110565,	-0.0989343,	0.0191457,	-0.0213885,	-0.0176337,	0.0566134,	0.998011
1520792798013057087,	0.366521,	1.86439,	-0.0317264,	0.771038,	-0.467014,	-3.52709,	-0.019089,	-0.0209115,	0.078693,	0.996497,	0.326875,	1.88417,	0.187729,	0.131581,	-0.14807,	0.0125139,	-0.0973857,	0.66315,	0.737663,	-0.0812466,	0.412715,	1.87092,	-0.104615,	0.104105,	-0.0540445,	0.0100606,	-0.0266863,	-0.0183984,	0.0507026,	0.998188
1520792798075412201,	0.372155,	1.86129,	-0.0312753,	0.730324,	-0.368963,	-3.53233,	-0.0163413,	-0.0215325,	0.0759299,	0.996747,	0.331512,	1.88007,	0.187313,	0.0747962,	-0.0660223,	-0.00671271,	-0.0968906,	0.662479,	0.738472,	-0.0799515,	0.414884,	1.86586,	-0.103904,	0.0349742,	-0.0816411,	0.0114555,	-0.0247396,	-0.0196769,	0.0516186,	0.998166
1520792798121465038,	0.378165,	1.85652,	-0.0319025,	1.0142,	-0.51207,	-4.76555,	-0.0178999,	-0.0212118,	0.0724563,	0.996985,	0.337241,	1.87618,	0.187018,	0.124537,	-0.0847191,	-0.00640193,	-0.093995,	0.662631,	0.73894,	-0.0778046,	0.420417,	1.86219,	-0.103298,	0.1203,	-0.079821,	0.0131765,	-0.0213199,	-0.0204259,	0.0496426,	0.998331
1520792798178614729,	0.301157,	1.43544,	-0.0388366,	-0.633048,	-7.73218,	-3.96237,	0.196665,	-0.0342453,	0.23501,	0.951273,	0.344059,	1.87297,	0.186199,	0.11961,	-0.0562004,	-0.0143782,	-0.0899089,	0.663521,	0.738908,	-0.0753068,	0.42656,	1.85815,	-0.10379,	0.107771,	-0.0709292,	-0.0086242,	-0.0214236,	-0.020366,	0.0465522,	0.998478
1520792798227403898,	0.387087,	1.83921,	-0.0337559,	0.896428,	-0.703371,	-4.58239,	-0.0101332,	-0.0199958,	0.0661952,	0.997555,	0.351161,	1.86956,	0.185015,	0.147961,	-0.0711195,	-0.0246691,	-0.0865059,	0.664135,	0.738963,	-0.0733107,	0.336962,	1.42872,	-0.0939387,	-1.86664,	-8.9465,	0.205232,	0.188692,	-0.0323038,	0.219469,	0.956653
1520792798282600012,	0.397764,	1.84711,	-0.0342931,	0.847326,	-0.408148,	-3.98741,	-0.0181092,	-0.0180678,	0.0577444,	0.998004,	0.358439,	1.8664,	0.183431,	0.132328,	-0.0574507,	-0.0288022,	-0.0834824,	0.663309,	0.740238,	-0.0714065,	0.437329,	1.84908,	-0.104974,	1.82487,	7.64294,	-0.20065,	-0.0217786,	-0.0185088,	0.0397891,	0.998799
1520792798335174482,	0.401704,	1.84242,	-0.0363329,	0.832017,	-0.461182,	-4.22622,	-0.0187605,	-0.0172748,	0.0582187,	0.997978,	0.365236,	1.86383,	0.181297,	0.130716,	-0.0493447,	-0.0410379,	-0.0824103,	0.662889,	0.740805,	-0.0706679,	0.446821,	1.8468,	-0.105758,	0.182535,	-0.0438694,	-0.0150737,	-0.0192293,	-0.0176575,	0.0313642,	0.999167
1520792798387670246,	0.409507,	1.8407,	-0.0390449,	0.851363,	-0.444881,	-4.23734,	-0.0183571,	-0.0161633,	0.0568952,	0.998081,	0.37175,	1.86204,	0.17874,	0.125265,	-0.0344493,	-0.049173,	-0.0826491,	0.661758,	0.74166,	-0.072012,	0.450601,	1.84268,	-0.107928,	0.0726841,	-0.0792141,	-0.0417233,	-0.0196054,	-0.0169508,	0.0318731,	0.999156
1520792798440928866,	0.342544,	1.50028,	-0.0402107,	-0.551049,	-6.8258,	-4.13114,	-0.0413083,	-0.0129219,	0.216979,	0.975216,	0.377988,	1.86096,	0.176145,	0.117704,	-0.0203922,	-0.0489511,	-0.0808361,	0.661298,	0.742278,	-0.0719258,	0.459729,	1.84171,	-0.110779,	0.172224,	-0.0182641,	-0.0538025,	-0.0182155,	-0.0158974,	0.0294537,	0.999274
1520792798509166993,	0.423325,	1.83909,	-0.0448889,	0.666723,	-0.321654,	-3.2505,	-0.0185154,	-0.013574,	0.0544955,	0.99825,	0.389124,	1.86492,	0.171124,	0.163756,	0.0581957,	-0.073835,	-0.0777533,	0.668544,	0.736076,	-0.0720813,	0.355174,	1.38281,	-0.0937343,	-1.53757,	-6.74852,	0.250664,	-0.0534292,	-0.00489018,	0.255118,	0.96542
1520792798573626737,	0.429859,	1.83702,	-0.0479768,	0.636487,	-0.435937,	-3.42346,	-0.0247038,	-0.0123217,	0.0541138,	0.998153,	0.394212,	1.8671,	0.168368,	0.0795123,	0.0340293,	-0.0430739,	-0.0761582,	0.671035,	0.733928,	-0.0725384,	0.471975,	1.84043,	-0.115975,	1.82502,	7.15031,	-0.347516,	-0.0180092,	-0.0136984,	0.0270761,	0.999377
