time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792029159000169,	0.0963738,	2.16157,	0.177678,	0.69047,	-0.37181,	-3.00282,	0.0710455,	-0.023675,	-0.0627612,	0.995215,	0.0517796,	2.18309,	0.388468,	0.00440537,	-0.0406812,	0.240087,	-0.029436,	0.700276,	0.713224,	-0.0076327,	0.147541,	2.14068,	0.0806817,	-0.00418636,	-0.00526833,	0.156422,	0.0809843,	-0.024999,	-0.0744266,	0.993618
1520792029226225026,	0.0953977,	2.15458,	0.187473,	0.651017,	-0.425559,	-2.99992,	0.0946795,	-0.0217849,	-0.0606303,	0.993421,	0.0527325,	2.18118,	0.395823,	0.0142219,	-0.0284954,	0.109787,	-0.0289047,	0.70195,	0.711589,	-0.00850212,	0.147109,	2.13989,	0.0911537,	-0.00644833,	-0.0117701,	0.1563,	0.0873945,	-0.0256259,	-0.0749511,	0.99302
1520792029311406872,	0.0961935,	2.15249,	0.1984,	0.511306,	-0.337568,	-2.32263,	0.0728303,	-0.0214801,	-0.0671811,	0.994847,	0.0545097,	2.17375,	0.410838,	0.0209082,	-0.0874541,	0.176638,	-0.029852,	0.701899,	0.711563,	-0.0111677,	0.147048,	2.14719,	0.101902,	-0.000713093,	0.0858144,	0.126455,	0.0896535,	-0.0240475,	-0.0630884,	0.993682
1520792029382293035,	0.0972404,	2.14628,	0.213334,	0.610439,	-0.392362,	-2.82147,	0.0748706,	-0.0200876,	-0.0688589,	0.99461,	0.0546894,	2.17073,	0.417847,	0.00256783,	-0.0431107,	0.10014,	-0.0320844,	0.701962,	0.711377,	-0.0127559,	0.146903,	2.13279,	0.111871,	-0.00208341,	-0.205652,	0.142401,	0.0972305,	-0.0241295,	-0.0747124,	0.99216
1520792029454812423,	0.0977265,	2.1425,	0.222723,	0.597737,	-0.392078,	-2.71006,	0.0842645,	-0.0208715,	-0.0669742,	0.993971,	0.0553449,	2.16916,	0.43112,	0.00910463,	-0.021857,	0.184346,	-0.034701,	0.705367,	0.707859,	-0.0137208,	0.147766,	2.12612,	0.126695,	0.0119887,	-0.0926276,	0.2059,	0.102859,	-0.0229533,	-0.0756791,	0.991547
1520792029512369465,	0.0987485,	2.14734,	0.232748,	0.761466,	-0.382717,	-3.48021,	0.0730769,	-0.0219303,	-0.0685723,	0.994724,	0.0555882,	2.16933,	0.437548,	0.00426803,	0.00306894,	0.112771,	-0.035325,	0.706827,	0.706368,	-0.0138491,	0.148172,	2.12273,	0.136077,	0.00712461,	-0.0595858,	0.164587,	0.110644,	-0.0237701,	-0.0741078,	0.990808
1520792029572399261,	0.0987224,	2.13877,	0.240527,	0.718904,	-0.509417,	-3.28368,	0.0966878,	-0.0219423,	-0.0711912,	0.992523,	0.0558276,	2.16893,	0.444029,	0.00399034,	-0.00673926,	0.108018,	-0.0355977,	0.707558,	0.705612,	-0.0143196,	0.149059,	2.12349,	0.145301,	0.0147844,	0.0128222,	0.153741,	0.111085,	-0.0251589,	-0.0724461,	0.990847
1520792029632126344,	0.0990324,	2.13809,	0.245047,	0.732285,	-0.522749,	-3.37259,	0.0993744,	-0.0218527,	-0.0706895,	0.992295,	0.0568163,	2.16871,	0.450597,	0.0167564,	-0.00362813,	0.11132,	-0.035264,	0.708253,	0.704913,	-0.0152104,	0.149066,	2.11878,	0.153636,	0.000122717,	-0.0799824,	0.141269,	0.124249,	-0.025236,	-0.0768498,	0.988949
1520792029688700852,	0.0987113,	2.13076,	0.251593,	0.748125,	-0.677666,	-3.55364,	0.116837,	-0.0207082,	-0.0714789,	0.990359,	0.0578356,	2.16913,	0.45702,	0.0182019,	0.00734843,	0.114692,	-0.0345308,	0.708996,	0.704193,	-0.0156438,	0.149355,	2.11812,	0.158095,	0.00516175,	-0.0116512,	0.0796149,	0.126212,	-0.0251244,	-0.0764617,	0.988733
1520792029743424300,	0.099406,	2.13366,	0.259742,	0.769823,	-0.656695,	-3.65329,	0.110454,	-0.0193979,	-0.0736117,	0.990962,	0.0588712,	2.16958,	0.463363,	0.0191783,	0.00840704,	0.117473,	-0.0333174,	0.710222,	0.703004,	-0.0161211,	0.149459,	2.11903,	0.166925,	0.00191603,	0.0167121,	0.163524,	0.135186,	-0.0242004,	-0.0754653,	0.987646
1520792029804867614,	0.100565,	2.13463,	0.266646,	0.683502,	-0.572882,	-3.22487,	0.109138,	-0.0182893,	-0.0714528,	0.991287,	0.0609822,	2.16879,	0.475074,	0.0346067,	-0.0129575,	0.191982,	-0.0317702,	0.711794,	0.701463,	-0.0170236,	0.150188,	2.11856,	0.175388,	0.0119531,	-0.00759342,	0.138746,	0.136386,	-0.0229807,	-0.0777993,	0.987329
