time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792145296080423,	0.0599343,	2.31622,	-0.177935,	0.932795,	-0.520625,	-3.40818,	-0.00653361,	-0.0218608,	-0.0316751,	0.999238,	0.00634564,	2.34654,	0.0193405,	0.00885262,	0.00222452,	-0.00687773,	-0.0251312,	0.718231,	0.695351,	-0.000533669,	0.115162,	2.30102,	-0.266308,	-0.0368817,	0.000842425,	0.00560722,	-0.0224147,	-0.0236833,	-0.0384805,	0.998727
1520792145351486319,	0.059037,	2.31543,	-0.178705,	0.958025,	-0.565791,	-3.60084,	-0.00697851,	-0.0182357,	-0.0325689,	0.999279,	0.00657839,	2.34598,	0.0189924,	0.00423182,	-0.0101782,	-0.00632959,	-0.0194637,	0.718822,	0.694921,	0.00104577,	0.114693,	2.30241,	-0.266717,	-0.00852598,	0.0252675,	-0.00742175,	-0.0275864,	-0.0219224,	-0.0451148,	0.99836
1520792145409039011,	0.057822,	2.31436,	-0.178511,	0.89901,	-0.554886,	-3.46497,	-0.00991567,	-0.01627,	-0.0346868,	0.999217,	0.00727454,	2.34577,	0.0185094,	0.0122131,	-0.00372766,	-0.0084728,	-0.0164858,	0.720558,	0.693195,	0.00225055,	0.11388,	2.30125,	-0.267355,	-0.0142553,	-0.0203909,	-0.0112056,	-0.0264962,	-0.0187437,	-0.0446774,	0.998474
1520792145461680147,	0.0577977,	2.31522,	-0.178493,	0.971599,	-0.587437,	-3.7885,	-0.0106952,	-0.0146957,	-0.0312585,	0.999346,	0.00733159,	2.34542,	0.0186048,	0.00109721,	-0.00671994,	0.00183375,	-0.0154822,	0.719688,	0.694114,	0.003904,	0.112664,	2.30027,	-0.267158,	-0.023385,	-0.0188082,	0.00379552,	-0.025204,	-0.0168489,	-0.0454653,	0.998506
1520792145515096152,	0.0578913,	2.31598,	-0.179005,	0.953956,	-0.555449,	-3.72849,	-0.018767,	-0.0143026,	-0.0306657,	0.999251,	0.00694799,	2.34213,	0.0193225,	-0.00723782,	-0.0620307,	0.0135421,	-0.015587,	0.716366,	0.697527,	0.00573231,	0.112669,	2.30128,	-0.267187,	9.53944e-05,	0.0190599,	-0.000552107,	-0.0263367,	-0.0151957,	-0.0419181,	0.998658
1520792145568171683,	0.0579651,	2.31583,	-0.179045,	0.962587,	-0.496406,	-3.74278,	-0.0207594,	-0.0153037,	-0.0280575,	0.999274,	0.00673556,	2.3408,	0.019153,	-0.00400808,	-0.0252453,	-0.0031989,	-0.0157773,	0.715885,	0.698011,	0.00633647,	0.112427,	2.29819,	-0.267239,	-0.00456822,	-0.0582238,	-0.000980681,	-0.0426187,	-0.0149321,	-0.0533283,	0.997555
1520792145621333554,	0.0572223,	2.3066,	-0.178868,	0.952581,	-0.645304,	-3.73625,	-0.00315622,	-0.0163597,	-0.0432737,	0.998924,	0.00702965,	2.33811,	0.0187943,	0.00554889,	-0.0507729,	-0.00676709,	-0.0157223,	0.714696,	0.699227,	0.0066494,	0.112844,	2.30198,	-0.267788,	0.00787212,	0.0714488,	-0.0103545,	-0.0347409,	-0.0156853,	-0.0396064,	0.998488
1520792145678298503,	0.0578736,	2.30991,	-0.17955,	0.907927,	-0.503473,	-3.54186,	-0.0141195,	-0.0158046,	-0.0357458,	0.999136,	0.00778692,	2.33788,	0.0182804,	0.0135226,	-0.00398126,	-0.00917786,	-0.014462,	0.713906,	0.700058,	0.006884,	0.111641,	2.28997,	-0.266851,	-0.0214929,	-0.214415,	0.0167359,	-0.0282938,	-0.0172168,	-0.0615271,	0.997556
1520792145736670745,	0.0583475,	2.30735,	-0.179926,	0.871735,	-0.526496,	-3.41735,	-0.0115696,	-0.0150087,	-0.0328102,	0.999282,	0.00893224,	2.33601,	0.0175362,	0.0197468,	-0.0323082,	-0.0128296,	-0.012523,	0.713605,	0.700399,	0.00727178,	0.112595,	2.29571,	-0.268004,	0.0164468,	0.0988578,	-0.0198875,	-0.0296991,	-0.0163712,	-0.0470222,	0.998318
1520792145805825225,	0.0589676,	2.30748,	-0.180645,	0.72515,	-0.413405,	-2.87219,	-0.0126038,	-0.0139068,	-0.0410353,	0.998981,	0.0124231,	2.33493,	0.0165794,	0.0505916,	-0.0156199,	-0.0138675,	-0.00781088,	0.712857,	0.701216,	0.00834519,	0.113055,	2.293,	-0.26832,	0.00667087,	-0.0392547,	-0.00457304,	-0.0267273,	-0.0154763,	-0.0436583,	0.998569
