time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520792088130190500,	0.0937485,	1.95369,	-0.142955,	0.618094,	-0.455103,	-2.94466,	-0.0308288,	-0.014462,	-0.0504285,	0.998147,	0.0502986,	1.97677,	0.0614266,	-0.011616,	-0.120591,	0.0173854,	-0.0210039,	0.708097,	0.705711,	-0.0113817,	0.142807,	1.95183,	-0.21938,	-0.0197292,	-0.0764074,	0.00784113,	-0.0317136,	-0.0127291,	-0.0563807,	0.997824
1520792088191086074,	0.0925968,	1.94385,	-0.14135,	0.704971,	-0.548797,	-3.3796,	-0.0286816,	-0.0147018,	-0.0538799,	0.998027,	0.0505733,	1.96827,	0.0624082,	0.00457854,	-0.141689,	0.0163602,	-0.02052,	0.707059,	0.706777,	-0.0106239,	0.140136,	1.94038,	-0.217732,	-0.0445189,	-0.190866,	0.0274734,	-0.032979,	-0.0148554,	-0.0515326,	0.998016
1520792088252161592,	0.0924283,	1.93209,	-0.140595,	0.686147,	-0.593122,	-3.32792,	-0.0216364,	-0.0147888,	-0.0511436,	0.998347,	0.0513058,	1.95349,	0.0633739,	0.0120084,	-0.242328,	0.0158312,	-0.0207206,	0.705946,	0.707891,	-0.0101147,	0.138578,	1.92924,	-0.215509,	-0.0255417,	-0.182486,	0.036439,	-0.0284245,	-0.015284,	-0.0549513,	0.997967
1520792088310173777,	0.0929125,	1.92206,	-0.140437,	0.717357,	-0.54184,	-3.51398,	-0.0258732,	-0.0147589,	-0.0525192,	0.998176,	0.0517467,	1.94729,	0.0636883,	0.00760198,	-0.106903,	0.00542048,	-0.0222445,	0.705858,	0.707924,	-0.0106271,	0.138253,	1.91841,	-0.214505,	-0.00559695,	-0.186787,	0.0173182,	-0.0228747,	-0.0153901,	-0.0534429,	0.99819
1520792088363714816,	0.0937094,	1.91258,	-0.139846,	0.791748,	-0.654864,	-3.84028,	-0.0168935,	-0.0156467,	-0.0570089,	0.998108,	0.0525573,	1.9399,	0.0636489,	0.0152931,	-0.139489,	-0.00074398,	-0.0222734,	0.704995,	0.70878,	-0.0108467,	0.138601,	1.90931,	-0.214069,	0.00655912,	-0.171669,	0.0082146,	-0.0249706,	-0.0153485,	-0.0523358,	0.998199
1520792088419974430,	0.0942272,	1.90764,	-0.140307,	0.744106,	-0.576067,	-3.64207,	-0.0232083,	-0.015751,	-0.0555933,	0.998059,	0.0533265,	1.93317,	0.0638368,	0.0137373,	-0.120116,	0.00335656,	-0.0224855,	0.703622,	0.710135,	-0.0109011,	0.139229,	1.9004,	-0.213169,	0.0112146,	-0.159127,	0.0160759,	-0.0159465,	-0.0164255,	-0.05573,	0.998183
1520792088480574775,	0.0952667,	1.89804,	-0.140381,	0.699002,	-0.58554,	-3.40364,	-0.0255442,	-0.0156077,	-0.0541313,	0.998085,	0.0539325,	1.92502,	0.0635558,	0.0100997,	-0.135769,	-0.00468341,	-0.023885,	0.702611,	0.711087,	-0.0110537,	0.139611,	1.89534,	-0.213431,	0.00636896,	-0.0843444,	-0.00436362,	-0.0212126,	-0.0164984,	-0.0548017,	0.998136
1520792088534881798,	0.0941868,	1.85249,	-0.14196,	0.745449,	-1.34321,	-3.80585,	0.089008,	-0.0159396,	-0.0879971,	0.992008,	0.0553739,	1.91712,	0.0630622,	0.0266922,	-0.146377,	-0.00914165,	-0.0244184,	0.70087,	0.71279,	-0.0107894,	0.140454,	1.8861,	-0.213171,	0.0156081,	-0.171101,	0.0048186,	-0.0230944,	-0.0163228,	-0.0528643,	0.998201
1520792088593568826,	0.0966963,	1.8738,	-0.141759,	0.712455,	-0.746924,	-3.53139,	0.0142046,	-0.0171018,	-0.0666945,	0.997526,	0.0569155,	1.90761,	0.0622484,	0.0265787,	-0.164002,	-0.0140311,	-0.0247883,	0.699566,	0.714061,	-0.0104227,	0.137673,	1.83222,	-0.212767,	-0.047941,	-0.929069,	0.00696335,	0.0996984,	-0.019732,	-0.0992908,	0.989855
1520792088647564692,	0.0992211,	1.87835,	-0.142484,	0.79822,	-0.552063,	-3.86287,	-0.035345,	-0.0169193,	-0.0480345,	0.998077,	0.0581379,	1.89963,	0.0614477,	0.0230644,	-0.150597,	-0.0151062,	-0.0247515,	0.698599,	0.71501,	-0.0104,	0.142542,	1.87257,	-0.213931,	0.0918644,	0.761391,	-0.0219642,	-0.0178248,	-0.0181639,	-0.0550099,	0.998161
1520792088703904633,	0.100348,	1.86063,	-0.143168,	0.753756,	-0.696286,	-3.65385,	-0.0427193,	-0.0165231,	-0.0518215,	0.997605,	0.058515,	1.88146,	0.0592282,	0.00673481,	-0.324462,	-0.0396345,	-0.0274378,	0.700044,	0.713458,	-0.0127926,	0.144541,	1.8633,	-0.214911,	0.0357021,	-0.165462,	-0.0175108,	-0.0270288,	-0.0180935,	-0.0487774,	0.99828
1520792088753930982,	0.10011,	1.84988,	-0.144893,	0.831907,	-0.631564,	-4.08242,	-0.0137639,	-0.0178222,	-0.0601387,	0.997936,	0.0588509,	1.86993,	0.0586699,	0.00671664,	-0.230608,	-0.0111661,	-0.0289472,	0.69856,	0.714834,	-0.0136896,	0.144876,	1.85191,	-0.21483,	0.0066934,	-0.227963,	0.00161835,	-0.0409227,	-0.0173349,	-0.0506909,	0.997725
1520792088810985921,	0.100823,	1.84229,	-0.14645,	0.736358,	-0.484871,	-3.59859,	-0.0208194,	-0.0178965,	-0.0510686,	0.998318,	0.0590247,	1.86054,	0.0580804,	0.00304957,	-0.164577,	-0.0103426,	-0.0308299,	0.697959,	0.715335,	-0.0140728,	0.144493,	1.84202,	-0.216196,	-0.00671916,	-0.173439,	-0.0239506,	-0.0153205,	-0.0190118,	-0.0574135,	0.998052
1520792088882127094,	0.100016,	1.80126,	-0.141197,	0.577348,	-0.834983,	-2.80673,	0.06908,	-0.0215845,	-0.0497175,	0.996138,	0.0587271,	1.85048,	0.0574238,	-0.00419131,	-0.141705,	-0.00924718,	-0.0353197,	0.699548,	0.713532,	-0.0160729,	0.144907,	1.8335,	-0.217369,	0.00582829,	-0.120055,	-0.016521,	-0.020467,	-0.0188768,	-0.0495356,	0.998384
1520792088950717256,	0.102099,	1.81282,	-0.146211,	0.637829,	-0.553939,	-2.99463,	-0.0089152,	-0.020737,	-0.0443021,	0.998763,	0.0594211,	1.84032,	0.0571667,	0.0102052,	-0.149508,	-0.00378145,	-0.0382167,	0.6991,	0.713778,	-0.0178873,	0.143001,	1.79069,	-0.210275,	-0.0280223,	-0.629462,	0.104324,	0.0640355,	-0.0229135,	-0.0460699,	0.99662
1520792089027667133,	0.103994,	1.80241,	-0.14887,	0.586481,	-0.49873,	-2.71101,	-0.0243357,	-0.0211799,	-0.0389331,	0.998721,	0.0626634,	1.82186,	0.0567344,	0.0426629,	-0.242828,	-0.00568821,	-0.0420902,	0.693437,	0.718934,	-0.0225449,	0.146103,	1.80764,	-0.217451,	0.0408128,	0.223008,	-0.0944225,	-0.0291815,	-0.0214048,	-0.0430883,	0.998416
1520792089091069058,	0.10563,	1.79374,	-0.149592,	0.682007,	-0.446314,	-3.27502,	-0.0159294,	-0.0217181,	-0.0417111,	0.998767,	0.0640054,	1.81726,	0.0563023,	0.0213007,	-0.0731141,	-0.0068578,	-0.0438691,	0.693434,	0.718744,	-0.0251442,	0.147127,	1.79426,	-0.218291,	0.016261,	-0.212393,	-0.0133342,	-0.0250898,	-0.0221055,	-0.0398872,	0.998645
1520792089138006755,	0.107361,	1.7888,	-0.150415,	0.942506,	-0.618691,	-4.49385,	-0.0194262,	-0.021535,	-0.0381126,	0.998852,	0.0649631,	1.81498,	0.0559619,	0.0208202,	-0.0495802,	-0.00740032,	-0.0467746,	0.695686,	0.716249,	-0.0286592,	0.148913,	1.78292,	-0.218742,	0.0388109,	-0.246485,	-0.00980618,	-0.0161279,	-0.0224036,	-0.0397401,	0.998829
1520792089192801667,	0.109492,	1.78529,	-0.15044,	0.824615,	-0.549708,	-3.82227,	-0.0321514,	-0.0202951,	-0.0204142,	0.999068,	0.0667889,	1.81339,	0.0554714,	0.0338116,	-0.0293082,	-0.00908384,	-0.0480817,	0.695568,	0.716149,	-0.0316777,	0.150645,	1.77839,	-0.219404,	0.0320876,	-0.0839673,	-0.012266,	-0.0226084,	-0.0219613,	-0.0343609,	0.998912
1520792089260681520,	0.110842,	1.78364,	-0.151691,	0.657501,	-0.444123,	-3.09197,	-0.0278956,	-0.0195698,	-0.0241589,	0.999127,	0.0687722,	1.81456,	0.0538759,	0.0296005,	0.0174268,	-0.0238135,	-0.0516494,	0.697869,	0.713436,	-0.0363475,	0.152714,	1.77497,	-0.218962,	0.0308786,	-0.050948,	0.00659955,	-0.0314608,	-0.0206255,	-0.0200686,	0.999091
1520792089314373377,	0.112853,	1.78255,	-0.1528,	0.831712,	-0.603939,	-3.89954,	-0.033012,	-0.0195345,	-0.0104131,	0.99921,	0.0693423,	1.8145,	0.0536683,	0.0107576,	-0.00104592,	-0.00391716,	-0.0537253,	0.697643,	0.713395,	-0.0384086,	0.153435,	1.77475,	-0.220328,	0.0135912,	-0.00421887,	-0.0257788,	-0.0269896,	-0.0202923,	-0.0266585,	0.999074
1520792089376475145,	0.113805,	1.78383,	-0.153112,	0.717133,	-0.494809,	-3.33517,	-0.0388733,	-0.0195674,	-0.0105252,	0.998997,	0.0704151,	1.81414,	0.0537888,	0.0173033,	-0.00582952,	0.00194439,	-0.054177,	0.695879,	0.71503,	-0.0393661,	0.155341,	1.77403,	-0.221417,	0.0307534,	-0.0116803,	-0.0175655,	-0.0308961,	-0.0205,	-0.01977,	0.999117
