time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793333626029814,	-0.829003,	2.1735,	-0.02674,	0.991862,	-6.52771,	-21.6866,	-0.0127548,	0.0184806,	0.0465185,	0.998665,	-0.83793,	2.23225,	0.168439,	0,	0,	0,	-0.0593319,	0.685539,	0.719532,	-0.0937515,	-0.751732,	2.11034,	-0.106197,	0,	0,	0,	-0.0128315,	0.0189254,	0.0163444,	0.999605
1520793333636983478,	-0.829003,	2.1735,	-0.02674,	0.892676,	-5.87494,	-19.5179,	-0.0127548,	0.0184806,	0.0465185,	0.998665,	-0.83793,	2.23225,	0.168439,	0,	0,	0,	-0.0593319,	0.685539,	0.719532,	-0.0937515,	-0.751732,	2.11034,	-0.106197,	0,	0,	0,	-0.0128315,	0.0189254,	0.0163444,	0.999605
1520793333646086779,	-0.829003,	2.1735,	-0.02674,	0.991862,	-6.52771,	-21.6866,	-0.0127548,	0.0184806,	0.0465185,	0.998665,	-0.83793,	2.23225,	0.168439,	0,	0,	0,	-0.0593319,	0.685539,	0.719532,	-0.0937515,	-0.751732,	2.11034,	-0.106197,	0,	0,	0,	-0.0128315,	0.0189254,	0.0163444,	0.999605
1520793333654630036,	-0.829985,	2.17914,	-0.02669,	0.993034,	-6.63958,	-24.3912,	-0.0126618,	0.0194919,	0.052115,	0.998371,	-0.838611,	2.23691,	0.168455,	-0.0851818,	0.582077,	0.00198603,	-0.0624246,	0.685903,	0.718404,	-0.0976543,	-0.751552,	2.11452,	-0.106105,	0.0224505,	0.522637,	0.0115069,	-0.0131144,	0.0200506,	0.019183,	0.999529
1520793333665672439,	-0.829985,	2.17914,	-0.02669,	0.784157,	-5.25212,	-17.7405,	-0.0126618,	0.0194919,	0.052115,	0.998371,	-0.838611,	2.23691,	0.168455,	0,	0,	0,	-0.0624246,	0.685903,	0.718404,	-0.0976543,	-0.751933,	2.11566,	-0.106175,	-0.0346171,	0.103603,	-0.00634419,	-0.0132024,	0.0201042,	0.0206179,	0.999498
1520793333679025150,	-0.829981,	2.17913,	-0.0266784,	0.663887,	-4.44479,	-15.0103,	-0.012616,	0.0195075,	0.0521144,	0.998371,	-0.838611,	2.23691,	0.168455,	0,	0,	0,	-0.0624246,	0.685903,	0.718404,	-0.0976543,	-0.751933,	2.11566,	-0.106175,	0,	0,	0,	-0.0132024,	0.0201042,	0.0206179,	0.999498
1520793333688345460,	-0.829981,	2.17913,	-0.0266784,	0.958949,	-6.42025,	-21.6815,	-0.012616,	0.0195075,	0.0521144,	0.998371,	-0.838611,	2.23691,	0.168455,	0,	0,	0,	-0.0624246,	0.685903,	0.718404,	-0.0976543,	-0.751933,	2.11566,	-0.106175,	0,	0,	0,	-0.0132024,	0.0201042,	0.0206179,	0.999498
1520793333698038744,	-0.829981,	2.17913,	-0.0266784,	0.958949,	-6.42025,	-21.6815,	-0.012616,	0.0195075,	0.0521144,	0.998371,	-0.838611,	2.23691,	0.168455,	0,	0,	0,	-0.0624246,	0.685903,	0.718404,	-0.0976543,	-0.751933,	2.11566,	-0.106175,	0,	0,	0,	-0.0132024,	0.0201042,	0.0206179,	0.999498
1520793333707506071,	-0.830285,	2.18145,	-0.0263324,	0.925063,	-6.16242,	-21.6431,	-0.0124106,	0.0186462,	0.0549294,	0.998239,	-0.840114,	2.24002,	0.169665,	-0.166957,	0.345497,	0.134456,	-0.0658987,	0.685001,	0.71865,	-0.0998717,	-0.752978,	2.11838,	-0.106063,	-0.116145,	0.302611,	0.0124025,	-0.014457,	0.0195219,	0.0244339,	0.999406
1520793333716878164,	-0.830285,	2.18145,	-0.0263324,	1.09202,	-6.50792,	-21.7775,	-0.0124106,	0.0186462,	0.0549294,	0.998239,	-0.840114,	2.24002,	0.169665,	0,	0,	0,	-0.0658987,	0.685001,	0.71865,	-0.0998717,	-0.752926,	2.1185,	-0.106007,	0.00580045,	0.0130205,	0.00619863,	-0.013984,	0.0194715,	0.0244297,	0.999414
1520793333726552276,	-0.830285,	2.18145,	-0.0263324,	1.09202,	-6.50792,	-21.7775,	-0.0124106,	0.0186462,	0.0549294,	0.998239,	-0.840114,	2.24002,	0.169665,	0,	0,	0,	-0.0658987,	0.685001,	0.71865,	-0.0998717,	-0.752926,	2.1185,	-0.106007,	0,	0,	0,	-0.013984,	0.0194715,	0.0244297,	0.999414
1520793333736703114,	-0.830285,	2.18145,	-0.0263324,	0.982818,	-5.85713,	-19.5998,	-0.0124106,	0.0186462,	0.0549294,	0.998239,	-0.840114,	2.24002,	0.169665,	0,	0,	0,	-0.0658987,	0.685001,	0.71865,	-0.0998717,	-0.752926,	2.1185,	-0.106007,	0,	0,	0,	-0.013984,	0.0194715,	0.0244297,	0.999414
1520793333746881660,	-0.830285,	2.18145,	-0.0263324,	0.982818,	-5.85713,	-19.5998,	-0.0124106,	0.0186462,	0.0549294,	0.998239,	-0.840114,	2.24002,	0.169665,	0,	0,	0,	-0.0658987,	0.685001,	0.71865,	-0.0998717,	-0.752926,	2.1185,	-0.106007,	0,	0,	0,	-0.013984,	0.0194715,	0.0244297,	0.999414
1520793333756689403,	-0.831538,	2.18564,	-0.025029,	0.952907,	-6.04191,	-21.6327,	-0.0117738,	0.0173089,	0.0579893,	0.998098,	-0.841993,	2.24168,	0.171259,	-0.208813,	0.184929,	0.177096,	-0.0678502,	0.683175,	0.720338,	-0.0988952,	-0.753354,	2.12149,	-0.104694,	-0.0474847,	0.332116,	0.145887,	-0.0118111,	0.0181955,	0.026465,	0.999414
1520793333766507922,	-0.831538,	2.18564,	-0.025029,	1.16172,	-6.22684,	-21.8098,	-0.0117738,	0.0173089,	0.0579893,	0.998098,	-0.841993,	2.24168,	0.171259,	0,	0,	0,	-0.0678502,	0.683175,	0.720338,	-0.0988952,	-0.753401,	2.12205,	-0.104723,	-0.00531124,	0.0622109,	-0.0032427,	-0.0120723,	0.0181716,	0.0269268,	0.999399
1520793333777474892,	-0.831538,	2.18564,	-0.025029,	1.04555,	-5.60416,	-19.6288,	-0.0117738,	0.0173089,	0.0579893,	0.998098,	-0.841993,	2.24168,	0.171259,	0,	0,	0,	-0.0678502,	0.683175,	0.720338,	-0.0988952,	-0.753401,	2.12205,	-0.104723,	0,	0,	0,	-0.0120723,	0.0181716,	0.0269268,	0.999399
1520793333786184921,	-0.831538,	2.18564,	-0.025029,	1.30693,	-7.0052,	-24.536,	-0.0117738,	0.0173089,	0.0579893,	0.998098,	-0.841993,	2.24168,	0.171259,	0,	0,	0,	-0.0678502,	0.683175,	0.720338,	-0.0988952,	-0.753401,	2.12205,	-0.104723,	0,	0,	0,	-0.0120723,	0.0181716,	0.0269268,	0.999399
1520793333794325178,	-0.831538,	2.18564,	-0.025029,	1.30693,	-7.0052,	-24.536,	-0.0117738,	0.0173089,	0.0579893,	0.998098,	-0.841993,	2.24168,	0.171259,	0,	0,	0,	-0.0678502,	0.683175,	0.720338,	-0.0988952,	-0.753401,	2.12205,	-0.104723,	0,	0,	0,	-0.0120723,	0.0181716,	0.0269268,	0.999399
1520793333803083882,	-0.831995,	2.18767,	-0.0230491,	1.24969,	-6.75237,	-24.2885,	-0.00987005,	0.0152596,	0.057891,	0.998157,	-0.843327,	2.24525,	0.173834,	-0.166723,	0.44635,	0.321846,	-0.06897,	0.683845,	0.719776,	-0.0975794,	-0.754074,	2.12474,	-0.103191,	-0.0841334,	0.337045,	0.1915,	-0.0108793,	0.0161254,	0.0276274,	0.999429
1520793333810734047,	-0.832015,	2.18768,	-0.0227496,	1.61597,	-8.22479,	-28.0834,	-0.00972641,	0.0151076,	0.0578866,	0.998161,	-0.843327,	2.24525,	0.173834,	0,	0,	0,	-0.06897,	0.683845,	0.719776,	-0.0975794,	-0.754074,	2.12474,	-0.103191,	0,	0,	0,	-0.0108793,	0.0161254,	0.0276274,	0.999429
1520793333820385723,	-0.832015,	2.18768,	-0.0227496,	1.25686,	-6.39706,	-21.8426,	-0.00972641,	0.0151076,	0.0578866,	0.998161,	-0.843327,	2.24525,	0.173834,	0,	0,	0,	-0.06897,	0.683845,	0.719776,	-0.0975794,	-0.754074,	2.12474,	-0.103191,	0,	0,	0,	-0.0108793,	0.0161254,	0.0276274,	0.999429
1520793333831185727,	-0.832015,	2.18768,	-0.0227496,	1.13118,	-5.75735,	-19.6584,	-0.00972641,	0.0151076,	0.0578866,	0.998161,	-0.843327,	2.24525,	0.173834,	0,	0,	0,	-0.06897,	0.683845,	0.719776,	-0.0975794,	-0.754074,	2.12474,	-0.103191,	0,	0,	0,	-0.0108793,	0.0161254,	0.0276274,	0.999429
