time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793349219178509,	-0.882778,	2.05501,	-0.844742,	0.101728,	-0.131897,	-1.90213,	0.102916,	0.0152702,	0.00200448,	0.994571,	-0.895019,	2.04937,	-0.424635,	-0.0159807,	-0.186149,	2.13736,	-0.035185,	0.597489,	0.799522,	-0.0503359,	-0.811528,	2.0114,	-1.06509,	0.016241,	-0.0167935,	0.752298,	0.096937,	0.0049985,	-0.0113476,	0.995213
1520793349331536090,	-0.883463,	2.03864,	-0.664436,	0.10318,	-0.0958024,	-2.14109,	0.0957225,	0.00908567,	-0.000937574,	0.995366,	-0.89781,	2.04658,	-0.134514,	-0.0249132,	-0.0249367,	2.59037,	-0.0348251,	0.63146,	0.773214,	-0.0467579,	-0.808214,	1.99798,	-0.904608,	0.0295895,	-0.119793,	1.4329,	0.0996237,	0.0090118,	-0.0153512,	0.994866
1520793349446257440,	-0.887382,	2.01387,	-0.330673,	0.0914725,	-0.286873,	-1.72069,	0.0448784,	0.0102413,	-0.0028661,	0.998936,	-0.90473,	2.0394,	0.189256,	-0.0607053,	-0.0629328,	2.84009,	-0.0332076,	0.659203,	0.750012,	-0.0427947,	-0.808905,	1.98382,	-0.725853,	-0.00606034,	-0.124201,	1.56803,	0.0952958,	0.00317853,	-0.0205693,	0.995231
1520793349565482158,	-0.897669,	2.00315,	0.0464819,	0.0593346,	-0.304639,	-1.19978,	0.00128904,	0.0065857,	-0.00240284,	0.999975,	-0.920906,	2.05373,	0.593804,	-0.135929,	0.120404,	3.39956,	-0.0440656,	0.685589,	0.725172,	-0.0463793,	-0.812962,	1.96037,	-0.397166,	-0.0340976,	-0.197059,	2.76208,	0.0523075,	0.00626109,	-0.0289844,	0.998191
1520793349671718475,	-0.905953,	2.00757,	0.40134,	0.141067,	-0.435503,	-1.81569,	-0.0126612,	0.000143749,	0.00657006,	0.999898,	-0.93051,	2.06497,	0.768964,	-0.0906044,	0.106047,	1.65246,	-0.0573865,	0.671464,	0.737763,	-0.0393542,	-0.823144,	1.95195,	-0.0299512,	-0.0960528,	-0.0794622,	3.46429,	0.00376347,	0.00642463,	-0.031752,	0.999468
1520793349777246358,	-0.909101,	2.03174,	0.576382,	0.20389,	-0.316472,	-1.83412,	0.00799919,	-0.0126737,	0.0112792,	0.999824,	-0.941748,	2.0903,	0.871059,	-0.10703,	0.241216,	0.972335,	-0.0677812,	0.656881,	0.750147,	-0.0345233,	-0.831351,	1.95666,	0.310621,	-0.0781634,	0.0448786,	3.24355,	-0.0326654,	0.00367319,	-0.0196451,	0.999267
1520793349877031577,	-0.916078,	2.06718,	0.6772,	0.259289,	-0.233554,	-1.95817,	0.0255784,	-0.0211019,	0.014052,	0.999351,	-0.948429,	2.13228,	0.911347,	-0.0674871,	0.424,	0.406943,	-0.0775568,	0.675827,	0.732066,	-0.0363675,	-0.834034,	1.97996,	0.476003,	-0.0270991,	0.235319,	1.67053,	-0.0187625,	-0.00816579,	-0.0132201,	0.999703
1520793350002951495,	-0.919552,	2.10012,	0.718448,	0.231015,	-0.257225,	-1.54319,	0.00553841,	-0.0276327,	0.0221494,	0.999357,	-0.944775,	2.14633,	0.922222,	0.0292337,	0.112392,	0.0870012,	-0.0878741,	0.672811,	0.73345,	-0.0406739,	-0.840104,	2.01431,	0.570002,	-0.0485576,	0.274827,	0.751994,	-0.00447574,	-0.0162322,	-0.00963678,	0.999812
1520793350136055757,	-0.915698,	2.11907,	0.729904,	0.21862,	-0.204921,	-1.446,	0.00663514,	-0.0324891,	0.0321423,	0.998933,	-0.933216,	2.13859,	0.921019,	0.0869119,	-0.0581682,	-0.00904566,	-0.0881726,	0.659826,	0.744928,	-0.0440275,	-0.842672,	2.04604,	0.607684,	-0.0193114,	0.238538,	0.283322,	-0.0289626,	-0.0224234,	0.000397286,	0.999329
1520793350216198549,	-0.947684,	2.2186,	0.73237,	-0.180849,	1.00015,	-2.35811,	0.181305,	-0.0212201,	0.130406,	0.974511,	-0.919199,	2.13755,	0.917704,	0.175202,	-0.0129906,	-0.0414349,	-0.0804327,	0.659511,	0.74593,	-0.0465278,	-0.838383,	2.06398,	0.617687,	0.0536109,	0.22431,	0.125034,	-0.029252,	-0.0273167,	0.0112018,	0.999136
1520793350322953182,	-0.893806,	2.11319,	0.722463,	0.239563,	-0.22977,	-1.8419,	0.0250915,	-0.0246106,	0.0302925,	0.998923,	-0.90799,	2.14163,	0.917018,	0.105752,	0.0385021,	-0.0064718,	-0.0717747,	0.662596,	0.744112,	-0.0459599,	-0.88044,	2.19039,	0.628854,	-0.396765,	1.19249,	0.105353,	0.0226567,	-0.0329516,	0.0663288,	0.996996
1520793350444506864,	-0.885142,	2.11653,	0.722803,	0.188825,	-0.207419,	-1.60508,	0.0198994,	-0.0147325,	0.0293169,	0.999263,	-0.900877,	2.14443,	0.91607,	0.058785,	0.0231321,	-0.00783554,	-0.0665804,	0.664244,	0.743126,	-0.0459329,	-0.81714,	2.05737,	0.610611,	0.523147,	-1.09934,	-0.150769,	-0.00938411,	-0.0192404,	0.00755783,	0.999742
1520793350569546668,	-0.878336,	2.11775,	0.720552,	0.180327,	-0.213418,	-1.56414,	0.0229756,	-0.0103905,	0.0232456,	0.999412,	-0.895409,	2.14067,	0.908999,	0.0437415,	-0.0300694,	-0.0565668,	-0.0625443,	0.667281,	0.740822,	-0.0447998,	-0.808547,	2.05972,	0.610442,	0.0687392,	0.018826,	-0.00135344,	-0.0146622,	-0.0102413,	0.00822784,	0.999806
1520793350692409315,	-0.875641,	2.11323,	0.714024,	0.162033,	-0.224964,	-1.59816,	0.0147251,	-0.0104886,	0.0197908,	0.999641,	-0.898066,	2.13536,	0.89373,	-0.0217817,	-0.0435004,	-0.125159,	-0.0594482,	0.66747,	0.741201,	-0.0396223,	-0.801681,	2.06038,	0.60814,	0.0562837,	0.00538377,	-0.0188697,	-0.013129,	-0.00527961,	-0.000267905,	0.9999
1520793350802211386,	-0.879375,	2.10698,	0.69245,	0.171478,	-0.260425,	-1.84661,	0.0106045,	-0.0117551,	0.00849358,	0.999839,	-0.912447,	2.15069,	0.800405,	-0.131934,	0.14059,	-0.856186,	-0.0582294,	0.688918,	0.722014,	-0.0264077,	-0.799239,	2.05628,	0.602293,	0.0223957,	-0.0375985,	-0.0536437,	-0.0198357,	-0.00541519,	-0.00264368,	0.999785
1520793350920850148,	-0.887021,	2.10486,	0.617247,	0.215477,	-0.388356,	-1.55219,	-0.013054,	-0.0200876,	0.00530359,	0.999699,	-0.923236,	2.16822,	0.654356,	-0.0914299,	0.148605,	-1.2377,	-0.0678141,	0.704981,	0.70559,	-0.0233671,	-0.803042,	2.05041,	0.58226,	-0.0322243,	-0.0497199,	-0.169765,	-0.022564,	-0.00666623,	-0.0147223,	0.999615
