time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520793337589673845,	-0.846028,	2.64334,	-0.033652,	0.292952,	-1.07028,	-2.73291,	0.144775,	0.0272735,	0.0690721,	0.986674,	-0.867557,	2.73176,	0.18531,	0.0238422,	0.0348986,	0.0041217,	-0.0381147,	0.681789,	0.728791,	-0.0507413,	-0.758957,	2.55952,	-0.12438,	-0.0725751,	0.226991,	0.107743,	0.030372,	0.0119419,	-0.0647936,	0.997365
1520793337662341637,	-0.843599,	2.64917,	-0.0334091,	0.332741,	-1.14697,	-3.03777,	0.1458,	0.0272136,	0.059175,	0.987168,	-0.864536,	2.73013,	0.181572,	0.0419588,	-0.0225689,	-0.0519234,	-0.0382999,	0.676582,	0.733656,	-0.050178,	-0.753775,	2.55395,	-0.131219,	0.0719778,	-0.077406,	-0.0949797,	0.175533,	0.0338163,	0.0816909,	0.980495
1520793337742114368,	-0.841469,	2.6477,	-0.0324215,	0.291981,	-1.04343,	-2.70878,	0.154456,	0.0203704,	0.0208183,	0.98757,	-0.862959,	2.72707,	0.180086,	0.0199616,	-0.0388069,	-0.0188056,	-0.0381434,	0.672487,	0.737489,	-0.0491485,	-0.751293,	2.5593,	-0.13122,	0.0314109,	0.0676961,	-1.91212e-05,	0.177136,	0.0330072,	0.0676416,	0.981304
1520793337818516808,	-0.843784,	2.66103,	-0.0314879,	0.252296,	-0.868935,	-2.78387,	0.055622,	0.00717691,	-0.00224434,	0.998424,	-0.857676,	2.72052,	0.178014,	0.0695075,	-0.0860791,	-0.0272717,	-0.0352009,	0.670213,	0.739901,	-0.0460694,	-0.749986,	2.5588,	-0.129939,	0.0172062,	-0.00652312,	0.0168579,	0.181728,	0.0182519,	-0.00875674,	0.98314
1520793337902582673,	-0.840883,	2.65926,	-0.0300462,	0.199919,	-0.729273,	-2.4769,	0.0302299,	0.0081049,	-0.00740718,	0.999483,	-0.855336,	2.70477,	0.176213,	0.0278572,	-0.18759,	-0.0214351,	-0.0310733,	0.671404,	0.739133,	-0.0439717,	-0.752413,	2.5725,	-0.129543,	-0.0288949,	0.163065,	0.00472009,	0.0964449,	0.00573513,	-0.0401464,	0.994512
1520793337988098700,	-0.833871,	2.63318,	-0.0391704,	0.252527,	-0.842241,	-2.53392,	0.150194,	0.018069,	0.017416,	0.988338,	-0.855703,	2.68746,	0.173605,	-0.00431183,	-0.203571,	-0.0306853,	-0.0311225,	0.667899,	0.742228,	-0.0451703,	-0.749855,	2.5714,	-0.128085,	0.0300892,	-0.0129916,	0.0171441,	0.0625082,	0.00609017,	-0.0515904,	0.996692
1520793338083429910,	-0.839271,	2.62545,	-0.0368669,	0.172967,	-0.652743,	-2.21549,	0.0594525,	0.0151821,	-0.0158471,	0.99799,	-0.855868,	2.64002,	0.164793,	-0.00174285,	-0.499422,	-0.0927604,	-0.0339644,	0.66439,	0.745106,	-0.0474307,	-0.74336,	2.54537,	-0.136096,	0.0683747,	-0.273919,	-0.0843195,	0.177524,	0.0170163,	-0.0101638,	0.983917
1520793338165916583,	-0.838901,	2.57534,	-0.0452623,	0.206911,	-0.788732,	-2.56164,	0.0613967,	0.0188149,	-0.0125205,	0.997858,	-0.859797,	2.5549,	0.157963,	-0.0479074,	-1.03799,	-0.0832918,	-0.0378677,	0.658261,	0.750568,	-0.0436577,	-0.748758,	2.53777,	-0.133414,	-0.0658368,	-0.0927145,	0.0326979,	0.0991917,	0.0126144,	-0.0556055,	0.993433
1520793338262678687,	-0.84647,	2.50952,	-0.0524465,	0.138813,	-0.472742,	-2.19176,	0.0577607,	0.0119927,	-0.00518589,	0.998245,	-0.868934,	2.42242,	0.15026,	-0.0951768,	-1.37997,	-0.0802302,	-0.0294992,	0.670706,	0.740565,	-0.0291017,	-0.749661,	2.49018,	-0.139595,	-0.00940213,	-0.495719,	-0.0643774,	0.0983509,	0.0164821,	-0.0507174,	0.993722
1520793338366947599,	-0.858228,	2.37801,	-0.0532919,	0.102939,	-0.427047,	-1.95723,	0.0147651,	-0.000165417,	-0.00683822,	0.999868,	-0.878284,	2.2239,	0.151108,	-0.0899119,	-1.90891,	0.00814677,	-0.0150347,	0.683314,	0.729781,	-0.0166112,	-0.758875,	2.42841,	-0.1442,	-0.088594,	-0.593978,	-0.0442791,	0.0909486,	0.00971947,	-0.0451301,	0.994785
