time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw
1520368552893479405,	-0.556102,	2.70771,	-0.632752,	0.017904,	-0.0143243,	0.00415408,	0.01618,	0.0121532,	0.0643952,	0.997719,	-0.509799,	2.76116,	-0.371444,	0.00343796,	-0.0110409,	-0.000777654,	-0.134502,	0.666348,	0.721603,	-0.131067
1520368552920003169,	-0.556372,	2.70785,	-0.632822,	-0.0103689,	0.00537345,	-0.00268792,	0.0154041,	0.0119959,	0.0647394,	0.997711,	-0.509799,	2.76116,	-0.371444,	0,	0,	0,	-0.134502,	0.666348,	0.721603,	-0.131067
1520368552944825660,	-0.556617,	2.70829,	-0.632919,	-0.0102204,	0.0182492,	-0.00404907,	0.016932,	0.0121842,	0.0649502,	0.99767,	-0.509824,	2.76103,	-0.371384,	-0.00107168,	-0.00542302,	0.00249856,	-0.13458,	0.666248,	0.721681,	-0.131068
1520368552969540154,	-0.555863,	2.70607,	-0.632384,	0.0314123,	-0.0924028,	0.0222989,	0.0184285,	0.0124101,	0.0657322,	0.99759,	-0.509824,	2.76103,	-0.371384,	0,	0,	0,	-0.13458,	0.666248,	0.721681,	-0.131068
1520368552994842889,	-0.556441,	2.70897,	-0.632934,	-0.0231,	0.115718,	-0.0219994,	0.0182622,	0.0125096,	0.0673341,	0.997485,	-0.509679,	2.76153,	-0.37127,	0.00581935,	0.0200101,	0.0045745,	-0.134061,	0.666553,	0.721563,	-0.130695
1520368553020578979,	-0.556732,	2.70853,	-0.633051,	-0.0116571,	-0.0174735,	-0.00468371,	0.0173579,	0.0123994,	0.0651,	0.997651,	-0.509679,	2.76153,	-0.37127,	0,	0,	0,	-0.134061,	0.666553,	0.721563,	-0.130695
1520368553047464452,	-0.556211,	2.70684,	-0.632273,	0.0200469,	-0.0648595,	0.0299108,	0.0172105,	0.0118549,	0.0641336,	0.997722,	-0.510429,	2.76272,	-0.371287,	-0.0288514,	0.0460506,	-0.000639546,	-0.135471,	0.66771,	0.720075,	-0.131538
1520368553074254438,	-0.556232,	2.7072,	-0.632356,	-0.000802601,	0.013903,	-0.003193,	0.016985,	0.0119333,	0.0645232,	0.9977,	-0.510429,	2.76272,	-0.371287,	0,	0,	0,	-0.135471,	0.66771,	0.720075,	-0.131538
1520368553101554429,	-0.555995,	2.7063,	-0.632344,	0.00878339,	-0.0335657,	0.000436274,	0.0158016,	0.0119225,	0.0651714,	0.997678,	-0.510336,	2.76293,	-0.371478,	0.00346171,	0.00767073,	-0.0070801,	-0.13578,	0.668204,	0.7195,	-0.131858
1520368553129422185,	-0.556481,	2.70794,	-0.632559,	-0.0180223,	0.0608089,	-0.00794745,	0.0153073,	0.011653,	0.0639838,	0.997765,	-0.510336,	2.76293,	-0.371478,	0,	0,	0,	-0.13578,	0.668204,	0.7195,	-0.131858
