time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788158853110940,	-0.821698,	2.33138,	-0.0901551,	3.61181,	-1.7659,	-25.6117,	-0.0375789,	-0.0244409,	0.00054153,	0.998995,	-0.851396,	2.34482,	0.11517,	-0.10048,	-0.0853601,	0.0539885,	-0.0512863,	0.706986,	0.705052,	-0.0210224,	-0.740517,	2.26246,	-0.172416,	-0.0923879,	-0.0729457,	0.0408528,	-0.039084,	-0.0249308,	-0.0286751,	0.998513
1520788158863517052,	-0.821698,	2.33138,	-0.0901551,	2.96983,	-1.34443,	-20.5325,	-0.0375789,	-0.0244409,	0.00054153,	0.998995,	-0.851396,	2.34482,	0.11517,	0,	0,	0,	-0.0512863,	0.706986,	0.705052,	-0.0210224,	-0.74052,	2.26246,	-0.172404,	-0.000283335,	0.000152312,	0.00115098,	-0.0390842,	-0.0249275,	-0.0286761,	0.998513
1520788158875477590,	-0.821698,	2.33138,	-0.0901551,	2.69984,	-1.22221,	-18.6659,	-0.0375789,	-0.0244409,	0.00054153,	0.998995,	-0.851396,	2.34482,	0.11517,	0,	0,	0,	-0.0512863,	0.706986,	0.705052,	-0.0210224,	-0.74052,	2.26246,	-0.172404,	0,	0,	0,	-0.0390842,	-0.0249275,	-0.0286761,	0.998513
1520788158885698438,	-0.821698,	2.33138,	-0.0901551,	2.96983,	-1.34443,	-20.5325,	-0.0375789,	-0.0244409,	0.00054153,	0.998995,	-0.851396,	2.34482,	0.11517,	0,	0,	0,	-0.0512863,	0.706986,	0.705052,	-0.0210224,	-0.74052,	2.26246,	-0.172404,	0,	0,	0,	-0.0390842,	-0.0249275,	-0.0286761,	0.998513
1520788158896321315,	-0.822299,	2.33216,	-0.0899239,	2.9097,	-1.26687,	-20.5094,	-0.0358961,	-0.024948,	0.00086734,	0.999044,	-0.852028,	2.34373,	0.115825,	-0.0632089,	-0.109468,	0.0654375,	-0.0515534,	0.706001,	0.706033,	-0.0205499,	-0.740926,	2.26293,	-0.171832,	-0.0405639,	0.0476982,	0.057199,	-0.0377236,	-0.0256355,	-0.0282151,	0.998561
1520788158908670240,	-0.822271,	2.33215,	-0.0898048,	2.47978,	-0.965218,	-17.1358,	-0.0358925,	-0.024993,	0.00086355,	0.999043,	-0.852028,	2.34373,	0.115825,	0,	0,	0,	-0.0515534,	0.706001,	0.706033,	-0.0205499,	-0.741023,	2.26322,	-0.171858,	-0.00811272,	0.0236679,	-0.00214099,	-0.0374207,	-0.0256217,	-0.0283257,	0.998569
1520788158919410013,	-0.822271,	2.33215,	-0.0898048,	2.97574,	-1.15826,	-20.563,	-0.0358925,	-0.024993,	0.00086355,	0.999043,	-0.852028,	2.34373,	0.115825,	0,	0,	0,	-0.0515534,	0.706001,	0.706033,	-0.0205499,	-0.741023,	2.26322,	-0.171858,	0,	0,	0,	-0.0374207,	-0.0256217,	-0.0283257,	0.998569
1520788158929089400,	-0.822271,	2.33215,	-0.0898048,	3.30637,	-1.28696,	-22.8477,	-0.0358925,	-0.024993,	0.00086355,	0.999043,	-0.852028,	2.34373,	0.115825,	0,	0,	0,	-0.0515534,	0.706001,	0.706033,	-0.0205499,	-0.741023,	2.26322,	-0.171858,	0,	0,	0,	-0.0374207,	-0.0256217,	-0.0283257,	0.998569
1520788158938464796,	-0.822271,	2.33215,	-0.0898048,	3.30637,	-1.28696,	-22.8477,	-0.0358925,	-0.024993,	0.00086355,	0.999043,	-0.852028,	2.34373,	0.115825,	0,	0,	0,	-0.0515534,	0.706001,	0.706033,	-0.0205499,	-0.741023,	2.26322,	-0.171858,	0,	0,	0,	-0.0374207,	-0.0256217,	-0.0283257,	0.998569
1520788158949257651,	-0.822847,	2.33118,	-0.0893439,	2.91807,	-1.25531,	-20.5169,	-0.0353874,	-0.0256562,	0.0011046,	0.999044,	-0.852619,	2.34324,	0.116186,	-0.0591468,	-0.0485125,	0.0361305,	-0.052041,	0.706316,	0.705684,	-0.0204908,	-0.741567,	2.2627,	-0.171483,	-0.0543814,	-0.0518986,	0.0374643,	-0.0377355,	-0.0259601,	-0.0283293,	0.998549
1520788158960091604,	-0.822851,	2.33119,	-0.0893374,	2.97681,	-1.20574,	-20.5523,	-0.0354009,	-0.0256616,	0.0010836,	0.999043,	-0.852619,	2.34324,	0.116186,	0,	0,	0,	-0.052041,	0.706316,	0.705684,	-0.0204908,	-0.741656,	2.26249,	-0.171464,	-0.00892284,	-0.0212606,	0.00190137,	-0.0372393,	-0.0260216,	-0.0282008,	0.998569
1520788158973923498,	-0.822851,	2.33119,	-0.0893374,	2.28985,	-0.927495,	-15.8095,	-0.0354009,	-0.0256616,	0.0010836,	0.999043,	-0.852619,	2.34324,	0.116186,	0,	0,	0,	-0.052041,	0.706316,	0.705684,	-0.0204908,	-0.741656,	2.26249,	-0.171464,	0,	0,	0,	-0.0372393,	-0.0260216,	-0.0282008,	0.998569
1520788158987115263,	-0.822851,	2.33119,	-0.0893374,	2.28985,	-0.927495,	-15.8095,	-0.0354009,	-0.0256616,	0.0010836,	0.999043,	-0.852619,	2.34324,	0.116186,	0,	0,	0,	-0.052041,	0.706316,	0.705684,	-0.0204908,	-0.741656,	2.26249,	-0.171464,	0,	0,	0,	-0.0372393,	-0.0260216,	-0.0282008,	0.998569
