time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788760882279002,	-0.84506,	2.34668,	-0.0777208,	1.38005,	-2.08376,	-22.7254,	-0.0401473,	0.00379548,	-0.0239074,	0.998901,	-0.85748,	2.36543,	0.126808,	0,	0,	0,	-0.0119177,	0.709321,	0.704429,	-0.0223827,	-0.76277,	2.2781,	-0.160502,	-0.00681886,	-0.0113356,	-0.0541972,	-0.0415106,	0.00220608,	-0.0520962,	0.997777
1520788760893439935,	-0.84506,	2.34668,	-0.0777208,	1.12913,	-1.70489,	-18.5935,	-0.0401473,	0.00379548,	-0.0239074,	0.998901,	-0.85748,	2.36543,	0.126808,	0,	0,	0,	-0.0119177,	0.709321,	0.704429,	-0.0223827,	-0.76277,	2.2781,	-0.160502,	0,	0,	0,	-0.0415106,	0.00220608,	-0.0520962,	0.997777
1520788760903136385,	-0.84506,	2.34668,	-0.0777208,	1.38005,	-2.08376,	-22.7254,	-0.0401473,	0.00379548,	-0.0239074,	0.998901,	-0.85748,	2.36543,	0.126808,	0,	0,	0,	-0.0119177,	0.709321,	0.704429,	-0.0223827,	-0.76277,	2.2781,	-0.160502,	0,	0,	0,	-0.0415106,	0.00220608,	-0.0520962,	0.997777
1520788760911795816,	-0.84506,	2.34668,	-0.0777208,	1.55255,	-2.34422,	-25.5661,	-0.0401473,	0.00379548,	-0.0239074,	0.998901,	-0.85748,	2.36543,	0.126808,	0,	0,	0,	-0.0119177,	0.709321,	0.704429,	-0.0223827,	-0.76277,	2.2781,	-0.160502,	0,	0,	0,	-0.0415106,	0.00220608,	-0.0520962,	0.997777
1520788760922850143,	-0.845638,	2.34618,	-0.0779711,	1.0766,	-1.7502,	-18.6163,	-0.0406557,	0.00528478,	-0.0243118,	0.998863,	-0.857447,	2.36624,	0.126461,	0.00305579,	0.0738159,	-0.0315627,	-0.0102074,	0.710166,	0.703582,	-0.0230654,	-0.763318,	2.27836,	-0.160768,	-0.0498086,	0.0236249,	-0.0241558,	-0.041368,	0.00359531,	-0.052212,	0.997772
1520788760935781982,	-0.845686,	2.34605,	-0.0779784,	0.980074,	-1.68287,	-17.0366,	-0.0412747,	0.00552493,	-0.0243677,	0.998835,	-0.857447,	2.36624,	0.126461,	0,	0,	0,	-0.0102074,	0.710166,	0.703582,	-0.0230654,	-0.763497,	2.27794,	-0.160876,	-0.0149086,	-0.0347287,	-0.00905339,	-0.041457,	0.0040434,	-0.0525455,	0.997749
1520788760947364390,	-0.845686,	2.34605,	-0.0779784,	1.06917,	-1.83586,	-18.5854,	-0.0412747,	0.00552493,	-0.0243677,	0.998835,	-0.857447,	2.36624,	0.126461,	0,	0,	0,	-0.0102074,	0.710166,	0.703582,	-0.0230654,	-0.763497,	2.27794,	-0.160876,	0,	0,	0,	-0.041457,	0.0040434,	-0.0525455,	0.997749
1520788760960509244,	-0.845686,	2.34605,	-0.0779784,	0.904684,	-1.55342,	-15.7261,	-0.0412747,	0.00552493,	-0.0243677,	0.998835,	-0.857447,	2.36624,	0.126461,	0,	0,	0,	-0.0102074,	0.710166,	0.703582,	-0.0230654,	-0.763497,	2.27794,	-0.160876,	0,	0,	0,	-0.041457,	0.0040434,	-0.0525455,	0.997749
1520788760970344541,	-0.845686,	2.34605,	-0.0779784,	1.30677,	-2.24383,	-22.7155,	-0.0412747,	0.00552493,	-0.0243677,	0.998835,	-0.857447,	2.36624,	0.126461,	0,	0,	0,	-0.0102074,	0.710166,	0.703582,	-0.0230654,	-0.763497,	2.27794,	-0.160876,	0,	0,	0,	-0.041457,	0.0040434,	-0.0525455,	0.997749
1520788760980908894,	-0.846498,	2.34657,	-0.07832,	1.09493,	-1.96685,	-20.4781,	-0.0422261,	0.00679082,	-0.0253676,	0.998763,	-0.857693,	2.36662,	0.126309,	-0.0246644,	0.0379492,	-0.0151502,	-0.00889773,	0.710772,	0.702995,	-0.0228419,	-0.764266,	2.27823,	-0.16104,	-0.0768941,	0.0285378,	-0.016393,	-0.0431459,	0.00535416,	-0.0533504,	0.997629
