time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788163257602260,	-0.873419,	1.85997,	-0.0923277,	0.181113,	-0.112953,	-1.86854,	-0.0405316,	-0.00197861,	-0.0114837,	0.99911,	-0.893742,	1.85173,	0.126035,	0.00592093,	-0.184049,	0.0139049,	-0.0235202,	0.70312,	0.710248,	-0.0248328,	-0.801508,	1.83224,	-0.160179,	0.00469354,	-0.166938,	0.00793516,	-0.039373,	-0.00280149,	-0.0415346,	0.998357
1520788163359483471,	-0.872144,	1.84266,	-0.0906984,	0.213835,	-0.0897399,	-2.14588,	-0.0419312,	-0.000489561,	-0.0125925,	0.999041,	-0.893677,	1.8371,	0.126942,	0.000638767,	-0.144831,	0.00897718,	-0.023263,	0.703153,	0.710163,	-0.0265312,	-0.803456,	1.81407,	-0.158352,	-0.0192901,	-0.17992,	0.0180955,	-0.0399705,	-0.00276168,	-0.0403001,	0.998384
1520788163479805606,	-0.872482,	1.82805,	-0.0902214,	0.176627,	-0.0753928,	-1.8097,	-0.0421372,	0.000696379,	-0.0112894,	0.999048,	-0.893507,	1.82343,	0.12721,	0.00141675,	-0.113928,	0.00223003,	-0.0241615,	0.702695,	0.710525,	-0.0281258,	-0.802623,	1.79736,	-0.156164,	0.00694516,	-0.139286,	0.0182337,	-0.0411743,	-0.00129763,	-0.0414035,	0.998293
1520788163595814094,	-0.872396,	1.81034,	-0.0902554,	0.181992,	-0.112841,	-1.8747,	-0.041214,	0.000989843,	-0.00917994,	0.999108,	-0.893703,	1.81189,	0.126021,	-0.00168635,	-0.0994599,	-0.0102454,	-0.0253612,	0.70251,	0.710646,	-0.0286138,	-0.803324,	1.78331,	-0.155139,	-0.00604411,	-0.121081,	0.008835,	-0.0416803,	-6.22285e-05,	-0.0401026,	0.998326
1520788163720660865,	-0.872597,	1.79921,	-0.0916086,	0.170209,	-0.10229,	-1.75508,	-0.0402565,	0.000759739,	-0.00846709,	0.999153,	-0.893286,	1.79512,	0.125432,	0.00336143,	-0.135229,	-0.00475145,	-0.0244088,	0.700728,	0.712404,	-0.0294152,	-0.803674,	1.76625,	-0.154531,	-0.00282259,	-0.137567,	0.00490013,	-0.0404698,	0.000256964,	-0.0379354,	0.99846
1520788163829416786,	-0.872722,	1.78535,	-0.0924219,	0.19041,	-0.0904836,	-2.01717,	-0.039275,	0.00218639,	-0.00850679,	0.99919,	-0.893913,	1.78658,	0.125889,	-0.00580876,	-0.0791151,	0.00422874,	-0.0254317,	0.702182,	0.710857,	-0.0312357,	-0.804145,	1.75555,	-0.155444,	-0.00436495,	-0.0991403,	-0.00845755,	-0.0394678,	9.59194e-06,	-0.0371927,	0.998528
1520788163937514265,	-0.87307,	1.77577,	-0.0916912,	0.19299,	-0.100063,	-2.01463,	-0.0408976,	0.00230808,	-0.00676327,	0.999138,	-0.894122,	1.77832,	0.126541,	-0.00193608,	-0.076501,	0.00604271,	-0.027136,	0.701852,	0.711142,	-0.0307345,	-0.804608,	1.7422,	-0.155734,	-0.00428038,	-0.12357,	-0.00268139,	-0.0382761,	0.00138854,	-0.0372358,	0.998572
1520788164060690488,	-0.873236,	1.76647,	-0.091024,	0.169805,	-0.0963245,	-1.76882,	-0.0402069,	0.000169979,	-0.0053493,	0.999177,	-0.894552,	1.76553,	0.126614,	-0.00349588,	-0.103989,	0.00058803,	-0.030035,	0.700755,	0.712146,	-0.0298126,	-0.805165,	1.73303,	-0.15466,	-0.00452983,	-0.0745626,	0.00873171,	-0.0401132,	0.00157986,	-0.035388,	0.998567
1520788164192725702,	-0.871852,	1.75694,	-0.091543,	0.171972,	-0.0650448,	-1.6527,	-0.0394605,	-0.00157502,	-0.00476598,	0.999209,	-0.89346,	1.75784,	0.125875,	0.00827251,	-0.0582133,	-0.0055949,	-0.0299581,	0.700627,	0.712268,	-0.0299756,	-0.805534,	1.7241,	-0.153677,	-0.00280016,	-0.0676399,	0.00744974,	-0.0393661,	-0.000532834,	-0.0338169,	0.998652
1520788164319645597,	-0.870268,	1.74649,	-0.0925145,	0.184063,	-0.0900625,	-1.73325,	-0.0386754,	-0.00139405,	-0.00467557,	0.99924,	-0.890886,	1.74694,	0.125956,	0.020433,	-0.0865012,	0.000642613,	-0.0296967,	0.699494,	0.713399,	-0.0298083,	-0.804438,	1.71479,	-0.153845,	0.00869704,	-0.0739148,	-0.00133954,	-0.0386315,	-0.00225318,	-0.0334467,	0.998691
