time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520804657229551500,	-0.846659,	2.31797,	-0.231813,	-0.0619797,	-0.582041,	-1.86233,	-0.0345161,	0.00938904,	-0.241709,	0.969689,	-0.840866,	2.38228,	-0.0325825,	-0.00784135,	0.0189952,	-0.000360541,	0.143465,	0.690762,	0.693697,	0.145089,	-0.764539,	2.24441,	-0.311618,	-0.0017092,	0.0516554,	0.0190783,	-0.0411691,	0.00320801,	-0.257097,	0.965503
1520804657351562512,	-0.84727,	2.32108,	-0.232211,	-0.0524922,	-0.50166,	-1.6363,	-0.031483,	0.00848454,	-0.249541,	0.967815,	-0.841754,	2.38278,	-0.0326275,	-0.00727521,	0.00414418,	-0.000369143,	0.142116,	0.690607,	0.694258,	0.14447,	-0.764966,	2.2489,	-0.310498,	-0.00349904,	0.0368093,	0.00918261,	-0.044063,	0.00262222,	-0.26851,	0.962265
1520804657472702646,	-0.847992,	2.32138,	-0.232199,	-0.0515595,	-0.507512,	-1.64935,	-0.0331711,	0.007454,	-0.247057,	0.968404,	-0.844847,	2.37949,	-0.0306101,	-0.0255656,	-0.0272655,	0.0166732,	0.128196,	0.693481,	0.697447,	0.127347,	-0.765475,	2.25191,	-0.311052,	-0.00420767,	0.0248362,	-0.00457881,	-0.0410702,	0.00153818,	-0.27587,	0.960316
1520804657597639437,	-0.849893,	2.31755,	-0.231305,	-0.0406947,	-0.499461,	-1.61851,	-0.030296,	0.0108938,	-0.22806,	0.973115,	-0.84825,	2.3774,	-0.0288434,	-0.0274438,	-0.0168109,	0.0142472,	0.112253,	0.697146,	0.699253,	0.111497,	-0.766174,	2.25224,	-0.311068,	-0.00563585,	0.00263355,	-0.000132448,	-0.0427835,	0.000561359,	-0.273481,	0.960925
1520804657708023205,	-0.852437,	2.31346,	-0.228458,	-0.0380599,	-0.581242,	-1.81468,	-0.0343879,	0.00870197,	-0.200164,	0.97912,	-0.852413,	2.37711,	-0.027631,	-0.0378449,	-0.00264995,	0.0110227,	0.0947617,	0.701885,	0.699618,	0.0944061,	-0.768211,	2.24883,	-0.309996,	-0.0185207,	-0.0309392,	0.00974803,	-0.0384385,	0.00372361,	-0.255453,	0.96605
1520804657821329849,	-0.855176,	2.31172,	-0.227287,	-0.024448,	-0.578676,	-1.76686,	-0.0356032,	0.00653051,	-0.175322,	0.983845,	-0.860189,	2.36862,	-0.0267211,	-0.0688095,	-0.0751693,	0.00805137,	0.0661627,	0.696005,	0.711879,	0.0665391,	-0.770758,	2.24499,	-0.307233,	-0.0225361,	-0.0340434,	0.0244514,	-0.0410176,	0.00240155,	-0.228812,	0.972603
1520804657934147036,	-0.857439,	2.30782,	-0.227192,	0.0245464,	-0.542833,	-1.78992,	-0.02823,	0.00626767,	-0.149949,	0.988271,	-0.862343,	2.3645,	-0.0277582,	-0.0192366,	-0.0367727,	-0.00925945,	0.0500377,	0.696712,	0.714064,	0.0469178,	-0.773495,	2.24351,	-0.306072,	-0.02444,	-0.0131869,	0.010367,	-0.0405734,	0.000609907,	-0.20505,	0.97791
1520804658050496598,	-0.858995,	2.30353,	-0.228743,	0.0288621,	-0.525537,	-1.73263,	-0.0284591,	0.00775502,	-0.117765,	0.992603,	-0.865709,	2.36169,	-0.0268747,	-0.0290176,	-0.0241824,	0.00761652,	0.0310257,	0.695973,	0.716867,	0.0275992,	-0.775878,	2.24002,	-0.305754,	-0.0205398,	-0.0300824,	0.00274064,	-0.030322,	0.000420411,	-0.180449,	0.983117
1520804658160295339,	-0.860539,	2.30086,	-0.227023,	0.0474282,	-0.558061,	-1.83622,	-0.0284534,	0.00549742,	-0.0913831,	0.995394,	-0.868906,	2.35835,	-0.0241263,	-0.0293309,	-0.0306153,	0.0252149,	0.0102329,	0.692139,	0.721664,	0.0063426,	-0.77744,	2.2359,	-0.307343,	-0.0143333,	-0.0377494,	-0.0145754,	-0.0278378,	0.00262349,	-0.149363,	0.988387
1520804658291095778,	-0.861661,	2.29888,	-0.225257,	0.0557297,	-0.457466,	-1.54716,	-0.0242925,	0.00598615,	-0.0552144,	0.998161,	-0.871685,	2.35528,	-0.0229298,	-0.0213718,	-0.0236547,	0.00920389,	-0.0187867,	0.688308,	0.724703,	-0.0261653,	-0.779041,	2.23364,	-0.305517,	-0.0123127,	-0.0173949,	0.0140443,	-0.0256511,	0.000765746,	-0.123149,	0.992056
1520804658420608871,	-0.862262,	2.29777,	-0.224657,	0.0730434,	-0.445799,	-1.56378,	-0.0229815,	0.00622829,	-0.0185047,	0.999545,	-0.879212,	2.35182,	-0.0227742,	-0.0583512,	-0.0268504,	0.00120561,	-0.0482123,	0.685103,	0.724707,	-0.0557657,	-0.780189,	2.23189,	-0.30383,	-0.00890189,	-0.0135644,	0.0130824,	-0.0169634,	0.00211347,	-0.086735,	0.996085
1520804658526457342,	-0.865305,	2.29713,	-0.224169,	0.132447,	-0.520825,	-1.91805,	-0.024256,	0.00223889,	0.0121959,	0.999629,	-0.885917,	2.35206,	-0.02287,	-0.0638598,	0.00229856,	-0.000911744,	-0.069645,	0.687419,	0.719309,	-0.0721063,	-0.780774,	2.23097,	-0.303251,	-0.00557134,	-0.0088035,	0.00550517,	-0.0125674,	0.00351327,	-0.0485486,	0.998736
1520804658646678614,	-0.868997,	2.29282,	-0.224666,	0.140997,	-0.493627,	-1.68163,	-0.0286945,	-0.000487113,	0.0426158,	0.998679,	-0.889131,	2.34899,	-0.0232441,	-0.0267823,	-0.0255914,	-0.00311743,	-0.0862569,	0.684599,	0.718361,	-0.0885456,	-0.783535,	2.23089,	-0.302706,	-0.0230091,	-0.000643426,	0.00454375,	-0.0161369,	0.000758446,	-0.0131866,	0.999783
1520804658760491536,	-0.87034,	2.29203,	-0.225499,	0.16629,	-0.504019,	-1.78986,	-0.0269631,	0.000411417,	0.0722906,	0.997019,	-0.890797,	2.34481,	-0.0226077,	-0.0147469,	-0.0369613,	0.00563133,	-0.100675,	0.678419,	0.719847,	-0.106921,	-0.787429,	2.22683,	-0.303255,	-0.0344627,	-0.0359409,	-0.00485682,	-0.0186065,	-0.000570321,	0.0175007,	0.999674
1520804658881658007,	-0.872325,	2.28953,	-0.225016,	0.152663,	-0.456879,	-1.67279,	-0.023976,	0.00082679,	0.0978448,	0.994912,	-0.896121,	2.34602,	-0.0207311,	-0.0439985,	0.00999579,	0.0155095,	-0.125073,	0.676664,	0.713684,	-0.130912,	-0.788581,	2.22556,	-0.303833,	-0.00951474,	-0.0105362,	-0.00477612,	-0.00936733,	0.00124516,	0.0463428,	0.998881
1520804658988490337,	-0.873794,	2.29089,	-0.22336,	0.210636,	-0.520038,	-1.9116,	-0.0285247,	-0.00147404,	0.128939,	0.991241,	-0.900478,	2.34649,	-0.0195163,	-0.0411021,	0.00446392,	0.0114601,	-0.14154,	0.675217,	0.709052,	-0.145923,	-0.790593,	2.22352,	-0.303302,	-0.018985,	-0.0192511,	0.0050072,	-0.0101019,	0.00270034,	0.0758407,	0.997065
1520804659106597132,	-0.875479,	2.29112,	-0.221538,	0.211854,	-0.469229,	-1.71205,	-0.0295661,	-0.00390231,	0.151269,	0.988043,	-0.902533,	2.3428,	-0.0192606,	-0.017418,	-0.0312726,	0.00216721,	-0.156098,	0.668387,	0.709282,	-0.16066,	-0.791957,	2.22501,	-0.301728,	-0.011561,	0.0126904,	0.0133411,	-0.0191068,	0.00161584,	0.11058,	0.993682
1520804659224006448,	-0.877315,	2.28939,	-0.221608,	0.215538,	-0.456552,	-1.72946,	-0.021194,	-0.00514925,	0.173325,	0.984623,	-0.907018,	2.33691,	-0.0203558,	-0.0383325,	-0.0503556,	-0.00936065,	-0.180248,	0.656736,	0.70954,	-0.181001,	-0.793582,	2.22538,	-0.299961,	-0.0138834,	0.00316458,	0.0151051,	-0.0234315,	-7.48824e-05,	0.13538,	0.990517
1520804659332677571,	-0.878822,	2.29001,	-0.22394,	0.261078,	-0.43423,	-1.88504,	-0.0150567,	-0.00598483,	0.201913,	0.979269,	-0.911381,	2.33652,	-0.0216486,	-0.0403943,	-0.00361766,	-0.0119709,	-0.193541,	0.655245,	0.704972,	-0.190291,	-0.795413,	2.22384,	-0.299969,	-0.0169576,	-0.0143018,	-7.7133e-05,	-0.0170296,	-0.000770583,	0.159003,	0.987131
1520804659431481321,	-0.880849,	2.28815,	-0.225274,	0.311545,	-0.493564,	-2.07781,	-0.0154334,	-0.0107094,	0.219323,	0.975471,	-0.913248,	2.3367,	-0.0221611,	-0.019056,	0.00188681,	-0.00522943,	-0.199281,	0.654477,	0.702392,	-0.196449,	-0.796891,	2.22387,	-0.302075,	-0.0150805,	0.000295636,	-0.021488,	-0.00901666,	-0.000466921,	0.188171,	0.982095
1520804659529095370,	-0.882165,	2.28861,	-0.225269,	0.320445,	-0.495869,	-2.0939,	-0.0196484,	-0.0101994,	0.22952,	0.973052,	-0.914526,	2.33787,	-0.0212214,	-0.0131719,	0.0120091,	0.00968782,	-0.201389,	0.655296,	0.699977,	-0.200156,	-0.798851,	2.22269,	-0.303321,	-0.0202036,	-0.0121512,	-0.0128424,	-0.013095,	-0.00512119,	0.206897,	0.978262
1520804659643215863,	-0.883367,	2.28941,	-0.224955,	0.273322,	-0.425064,	-1.78713,	-0.0196414,	-0.0103729,	0.233371,	0.972134,	-0.915074,	2.33997,	-0.0196454,	-0.00480542,	0.0184633,	0.0138245,	-0.199105,	0.657432,	0.698926,	-0.199104,	-0.800238,	2.22309,	-0.303246,	-0.0121686,	0.00349299,	0.000657379,	-0.0203023,	-0.00456982,	0.218071,	0.975711
1520804659755776000,	-0.884493,	2.29053,	-0.222755,	0.273045,	-0.441446,	-1.81348,	-0.0230833,	-0.00870831,	0.230295,	0.972808,	-0.915508,	2.34336,	-0.0185544,	-0.00387967,	0.0302701,	0.00974083,	-0.194349,	0.662148,	0.697652,	-0.192539,	-0.801331,	2.2242,	-0.303128,	-0.00975872,	0.00996804,	0.00104856,	-0.0203446,	-0.00460367,	0.222206,	0.974777
1520804659861844982,	-0.884293,	2.29163,	-0.22038,	0.294482,	-0.488107,	-1.90401,	-0.0255536,	-0.0110411,	0.220552,	0.974978,	-0.914244,	2.34667,	-0.0180176,	0.0119314,	0.0311609,	0.00506404,	-0.183813,	0.667505,	0.698109,	-0.182468,	-0.802366,	2.22519,	-0.300962,	-0.00976107,	0.00929145,	0.0204365,	-0.0214819,	-0.0028106,	0.218426,	0.975613
1520804659962710488,	-0.883532,	2.29296,	-0.22033,	0.307112,	-0.537059,	-2.02312,	-0.0323923,	-0.00808538,	0.204371,	0.978324,	-0.910856,	2.34941,	-0.018959,	0.0338726,	0.0273984,	-0.00941314,	-0.167138,	0.673954,	0.699634,	-0.168415,	-0.802034,	2.22671,	-0.298783,	0.00331138,	0.0152248,	0.0217843,	-0.0264635,	-0.00594418,	0.208843,	0.977573
1520804660080055354,	-0.882394,	2.2937,	-0.221062,	0.247495,	-0.484378,	-1.75741,	-0.0369573,	-0.00502452,	0.181307,	0.982719,	-0.907157,	2.35226,	-0.0209276,	0.0321677,	0.0248189,	-0.0171186,	-0.144256,	0.681823,	0.702302,	-0.145187,	-0.801381,	2.22765,	-0.298801,	0.00567802,	0.00820393,	-0.000148493,	-0.0319604,	-0.00295281,	0.191968,	0.980876
1520804660196988649,	-0.881113,	2.29354,	-0.222423,	0.220709,	-0.497626,	-1.70759,	-0.0371641,	-0.00609702,	0.150854,	0.987838,	-0.905093,	2.35526,	-0.0211585,	0.0174943,	0.0254523,	-0.00195669,	-0.127102,	0.688513,	0.702426,	-0.128037,	-0.80037,	2.22776,	-0.299453,	0.00857375,	0.000884536,	-0.00553295,	-0.0332036,	-8.20128e-05,	0.168143,	0.985203
1520804660308617609,	-0.880478,	2.29454,	-0.22256,	0.221756,	-0.547063,	-1.81443,	-0.0427458,	-0.00434324,	0.1251,	0.991213,	-0.901535,	2.3585,	-0.0206807,	0.0320492,	0.0291835,	0.00430433,	-0.109306,	0.693459,	0.703288,	-0.112041,	-0.79903,	2.22801,	-0.300926,	0.012065,	0.00226998,	-0.0132664,	-0.0314049,	-0.00218692,	0.135045,	0.990339
