time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520788376906287093,	-0.909266,	2.21612,	0.215724,	0.0436606,	-0.0840676,	-1.80964,	-0.0395951,	0.0226189,	-0.0162225,	0.998828,	-0.911034,	2.21707,	0.44112,	0.0284172,	-0.0758331,	0.133431,	-1.01043e-05,	0.69958,	0.713847,	-0.0317966,	-0.83394,	2.15923,	0.110073,	0.0312717,	-0.00463581,	0.143375,	-0.0494665,	0.0227274,	-0.0389069,	0.997759
1520788377020402304,	-0.905529,	2.21244,	0.23311,	0.0482896,	-0.0406296,	-1.82465,	-0.02987,	0.0222403,	-0.0185151,	0.999135,	-0.905198,	2.20732,	0.457384,	0.0511946,	-0.0855234,	0.142672,	0.00319759,	0.694097,	0.71922,	-0.0306863,	-0.829349,	2.15755,	0.126046,	0.0402698,	-0.0147122,	0.140121,	-0.0550692,	0.0245041,	-0.04448,	0.99719
1520788377141815113,	-0.899534,	2.20401,	0.252218,	0.0468035,	-0.0273926,	-1.69559,	-0.0270406,	0.0236395,	-0.0212233,	0.999129,	-0.902724,	2.20632,	0.484045,	0.0204434,	-0.00834022,	0.220333,	0.000769241,	0.702094,	0.711413,	-0.0309142,	-0.825793,	2.15386,	0.142833,	0.0293873,	-0.0305601,	0.138734,	-0.0445789,	0.0240327,	-0.0469339,	0.997613
1520788377267515494,	-0.89775,	2.20152,	0.274593,	0.0397906,	-0.038352,	-1.67561,	-0.0326861,	0.0221008,	-0.0206577,	0.999008,	-0.90222,	2.20433,	0.502737,	0.00403041,	-0.0159134,	0.14954,	0.00230641,	0.702931,	0.710687,	-0.028414,	-0.820151,	2.14547,	0.161461,	0.0451362,	-0.0670918,	0.14902,	-0.0421921,	0.0254835,	-0.0495986,	0.997552
1520788377390726623,	-0.89669,	2.19984,	0.299634,	0.0449587,	-0.0364999,	-1.65124,	-0.0324888,	0.0210918,	-0.0229924,	0.998985,	-0.902416,	2.20019,	0.526756,	-0.00159527,	-0.0336381,	0.195278,	0.00226965,	0.700506,	0.7131,	-0.0278267,	-0.818471,	2.14301,	0.182986,	0.01366,	-0.0200242,	0.175007,	-0.0502161,	0.0242894,	-0.0484994,	0.997264
1520788377508021998,	-0.897192,	2.19928,	0.318634,	0.0446551,	-0.00778249,	-1.77882,	-0.0320138,	0.0198603,	-0.0238885,	0.999005,	-0.900242,	2.19736,	0.541088,	0.0185869,	-0.0241447,	0.122495,	0.00589484,	0.699906,	0.713704,	-0.026901,	-0.817489,	2.14133,	0.207021,	0.00839429,	-0.0143239,	0.20542,	-0.0512808,	0.0234576,	-0.050596,	0.997126
1520788377618311577,	-0.895708,	2.19722,	0.335123,	0.0412198,	-0.00132797,	-1.87241,	-0.0283799,	0.0239203,	-0.0264768,	0.99896,	-0.896815,	2.19494,	0.554508,	0.0311512,	-0.0220545,	0.121996,	0.00811307,	0.700704,	0.712853,	-0.0280731,	-0.817988,	2.14079,	0.225111,	-0.00453747,	-0.00494813,	0.16446,	-0.0503277,	0.0227255,	-0.0512011,	0.997161
1520788377732899882,	-0.892522,	2.1928,	0.350729,	0.0376563,	-0.0187459,	-1.78753,	-0.0264682,	0.026102,	-0.0265063,	0.998957,	-0.893313,	2.18609,	0.572228,	0.0307196,	-0.07762,	0.155438,	0.00684698,	0.697447,	0.715987,	-0.0297349,	-0.816619,	2.13876,	0.241051,	0.0120129,	-0.0177768,	0.139826,	-0.0482247,	0.0264139,	-0.053921,	0.99703
1520788377842425887,	-0.890248,	2.18867,	0.36455,	0.028116,	0.0236887,	-1.9053,	-0.0241481,	0.0260155,	-0.0255871,	0.999042,	-0.893764,	2.18478,	0.584059,	-0.00413247,	-0.012059,	0.10854,	0.00337883,	0.698771,	0.71478,	-0.0282365,	-0.813625,	2.13434,	0.256118,	0.0274624,	-0.0405165,	0.138225,	-0.0468252,	0.0286792,	-0.0538788,	0.997037
1520788377965220795,	-0.888765,	2.18666,	0.378827,	0.0409743,	0.0154193,	-1.68223,	-0.0248719,	0.0221391,	-0.0236473,	0.999166,	-0.895158,	2.18453,	0.596513,	-0.0114285,	-0.00201856,	0.102086,	-0.00261036,	0.702009,	0.711571,	-0.0290487,	-0.811514,	2.13029,	0.269449,	0.0173073,	-0.0331986,	0.109271,	-0.0448533,	0.0286687,	-0.0527919,	0.997186
1520788378096422169,	-0.888327,	2.18451,	0.394384,	0.0521401,	-0.000164092,	-1.54297,	-0.0274854,	0.0179523,	-0.0194886,	0.999271,	-0.89604,	2.17694,	0.616377,	-0.00673319,	-0.0579167,	0.151633,	-0.00609868,	0.697805,	0.715608,	-0.0305903,	-0.81012,	2.12827,	0.283147,	0.0106389,	-0.015448,	0.104564,	-0.0465895,	0.0249931,	-0.0505055,	0.997323
1520788378204593373,	-0.888443,	2.18061,	0.411592,	0.0703434,	0.0339633,	-1.89616,	-0.0223275,	0.0171279,	-0.016567,	0.999467,	-0.89875,	2.17233,	0.627986,	-0.0250971,	-0.0427103,	0.107487,	-0.00785255,	0.6945,	0.718892,	-0.0283304,	-0.809753,	2.12621,	0.298063,	0.00340149,	-0.019057,	0.138112,	-0.0506326,	0.0210647,	-0.0458274,	0.997443
1520788378330034654,	-0.890358,	2.17779,	0.422661,	0.0671414,	0.043666,	-1.64259,	-0.0178039,	0.0141077,	-0.0155056,	0.999622,	-0.904812,	2.16567,	0.643215,	-0.0484961,	-0.053248,	0.121835,	-0.0106559,	0.692289,	0.721104,	-0.0251105,	-0.809984,	2.12249,	0.314615,	-0.00184678,	-0.0297482,	0.132416,	-0.0456701,	0.0203173,	-0.0427658,	0.997834
1520788378464540342,	-0.893838,	2.17536,	0.437074,	0.0818981,	0.0722611,	-1.53837,	-0.0157978,	0.0110831,	-0.0161591,	0.999683,	-0.905013,	2.15528,	0.653064,	-0.00149692,	-0.0775732,	0.0735013,	-0.00850361,	0.684627,	0.728398,	-0.0254753,	-0.811948,	2.1199,	0.325283,	-0.0146591,	-0.0193728,	0.0796106,	-0.0409058,	0.0173356,	-0.0417038,	0.998142
1520788378582318044,	-0.895437,	2.16712,	0.449608,	0.0818493,	0.101253,	-1.73894,	-0.00448783,	0.0143141,	-0.0176065,	0.999732,	-0.902882,	2.154,	0.668113,	0.0182109,	-0.0109495,	0.12862,	-0.00555028,	0.686467,	0.726726,	-0.0245443,	-0.81544,	2.11775,	0.339132,	-0.0298461,	-0.0183262,	0.11837,	-0.0392998,	0.0143914,	-0.0422214,	0.998231
1520788378692305706,	-0.894405,	2.16646,	0.460444,	0.077772,	0.114298,	-1.90522,	-0.0174618,	0.013643,	-0.0200793,	0.999553,	-0.900319,	2.15634,	0.679217,	0.0235171,	0.0215359,	0.101872,	-0.00243537,	0.688555,	0.724769,	-0.0243999,	-0.817249,	2.10997,	0.351387,	-0.0165968,	-0.0714122,	0.112434,	-0.0266313,	0.0174689,	-0.0440829,	0.99852
1520788378807357478,	-0.892935,	2.16749,	0.473175,	0.0642092,	0.0969221,	-1.79167,	-0.0101718,	0.0166783,	-0.0204909,	0.999599,	-0.895611,	2.14917,	0.690282,	0.0409386,	-0.0623967,	0.0962176,	0.00309546,	0.678585,	0.734101,	-0.0246574,	-0.816395,	2.10938,	0.362011,	0.00742569,	-0.00507803,	0.0923761,	-0.038854,	0.0172078,	-0.0461592,	0.99803
1520788378905899343,	-0.889637,	2.16749,	0.485519,	0.0609602,	0.186969,	-2.08942,	0.00199065,	0.0214341,	-0.0264255,	0.999419,	-0.89603,	2.15046,	0.696944,	-0.00427716,	0.0131577,	0.0679788,	0.00579797,	0.680273,	0.732683,	-0.019251,	-0.814806,	2.11013,	0.373775,	0.0162088,	0.00756807,	0.120045,	-0.0342537,	0.02006,	-0.0465419,	0.998127
1520788379027720517,	-0.890051,	2.16833,	0.49223,	0.0494115,	0.147668,	-1.69185,	-0.00193594,	0.0182822,	-0.0304369,	0.999368,	-0.903309,	2.16089,	0.703655,	-0.0601555,	0.0862435,	0.0554694,	0.000263313,	0.691303,	0.722398,	-0.0155149,	-0.811595,	2.10997,	0.385454,	0.026539,	-0.00133109,	0.0965213,	-0.0206439,	0.0245736,	-0.0530901,	0.998074
1520788379141651464,	-0.893712,	2.17256,	0.499145,	0.0849243,	0.10326,	-1.80983,	-0.0130096,	0.0120238,	-0.02754,	0.999464,	-0.902537,	2.15511,	0.711873,	0.00683424,	-0.0512175,	0.0727208,	0.0010145,	0.68406,	0.729154,	-0.0198974,	-0.811986,	2.11076,	0.391803,	-0.00345628,	0.00703104,	0.0561819,	-0.0253588,	0.021531,	-0.0569083,	0.997825
1520788379246381500,	-0.895185,	2.17093,	0.506851,	0.0706914,	0.152174,	-1.97137,	-0.00625996,	0.0155767,	-0.0254016,	0.999536,	-0.895608,	2.15189,	0.72155,	0.0666249,	-0.0309517,	0.0930535,	0.0045916,	0.682345,	0.730415,	-0.0296502,	-0.815459,	2.11499,	0.398257,	-0.0333991,	0.040718,	0.0620603,	-0.0385539,	0.0155995,	-0.0532575,	0.997714
1520788379360702036,	-0.891783,	2.1691,	0.518167,	0.0335515,	0.151002,	-1.78406,	-0.00557896,	0.0257938,	-0.0218274,	0.999413,	-0.894438,	2.15135,	0.727896,	0.0102589,	-0.00472763,	0.0556593,	0.00819201,	0.681735,	0.730963,	-0.0293715,	-0.816959,	2.11353,	0.405652,	-0.0131508,	-0.0128677,	0.0648673,	-0.0312841,	0.0190687,	-0.0512963,	0.998011
