time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520804653707677270,	-0.843173,	2.23037,	-0.246061,	1.48795,	-5.5792,	-21.7434,	-0.0111983,	-0.00530841,	-0.00124597,	0.999922,	-0.856565,	2.28058,	-0.0503703,	0,	0,	0,	-0.0401229,	0.688235,	0.723344,	-0.0386795,	-0.763997,	2.1656,	-0.320843,	0,	0,	0,	-0.0127914,	-0.00765276,	-0.0308073,	0.999414
1520804653720559396,	-0.843096,	2.23267,	-0.246291,	1.12238,	-3.99276,	-16.3267,	-0.0112917,	-0.00248699,	-0.00114064,	0.999933,	-0.855912,	2.28215,	-0.0505646,	0.0543367,	0.130603,	-0.0161952,	-0.0383841,	0.688752,	0.722887,	-0.0397716,	-0.76361,	2.16768,	-0.32116,	0.0322129,	0.172845,	-0.0263759,	-0.0128588,	-0.00540772,	-0.0304785,	0.999438
1520804653730259567,	-0.843096,	2.23267,	-0.246291,	1.42405,	-5.49781,	-21.7474,	-0.0112917,	-0.00248699,	-0.00114064,	0.999933,	-0.855912,	2.28215,	-0.0505646,	0,	0,	0,	-0.0383841,	0.688752,	0.722887,	-0.0397716,	-0.763624,	2.16771,	-0.321161,	-0.00153805,	0.00383159,	-0.000137961,	-0.0128343,	-0.00516515,	-0.0305152,	0.999439
1520804653741511175,	-0.843096,	2.23267,	-0.246291,	1.16513,	-4.49821,	-17.7933,	-0.0112917,	-0.00248699,	-0.00114064,	0.999933,	-0.855912,	2.28215,	-0.0505646,	0,	0,	0,	-0.0383841,	0.688752,	0.722887,	-0.0397716,	-0.763624,	2.16771,	-0.321161,	0,	0,	0,	-0.0128343,	-0.00516515,	-0.0305152,	0.999439
1520804653750792895,	-0.843096,	2.23267,	-0.246291,	1.42405,	-5.49781,	-21.7474,	-0.0112917,	-0.00248699,	-0.00114064,	0.999933,	-0.855912,	2.28215,	-0.0505646,	0,	0,	0,	-0.0383841,	0.688752,	0.722887,	-0.0397716,	-0.763624,	2.16771,	-0.321161,	0,	0,	0,	-0.0128343,	-0.00516515,	-0.0305152,	0.999439
1520804653765371902,	-0.843541,	2.23362,	-0.246434,	0.883661,	-3.46652,	-13.9907,	-0.0109555,	-0.00101877,	-0.000912058,	0.999939,	-0.855638,	2.28385,	-0.0508469,	0.0196256,	0.121712,	-0.0201636,	-0.0369884,	0.688828,	0.722891,	-0.0397086,	-0.763936,	2.16836,	-0.321238,	-0.0222796,	0.0464535,	-0.00552487,	-0.0139211,	-0.00377961,	-0.0302481,	0.999438
1520804653780972315,	-0.843427,	2.23394,	-0.246462,	0.814042,	-3.32777,	-13.041,	-0.0111891,	-0.000954317,	-0.00131161,	0.999936,	-0.855638,	2.28385,	-0.0508469,	0,	0,	0,	-0.0369884,	0.688828,	0.722891,	-0.0397086,	-0.764038,	2.16865,	-0.321328,	-0.00679728,	0.01904,	-0.00598994,	-0.0125734,	-0.00348828,	-0.0303137,	0.999455
1520804653795795124,	-0.843427,	2.23394,	-0.246462,	0.872187,	-3.56547,	-13.9725,	-0.0111891,	-0.000954317,	-0.00131161,	0.999936,	-0.855638,	2.28385,	-0.0508469,	0,	0,	0,	-0.0369884,	0.688828,	0.722891,	-0.0397086,	-0.764038,	2.16865,	-0.321328,	0,	0,	0,	-0.0125734,	-0.00348828,	-0.0303137,	0.999455
1520804653805326926,	-0.843427,	2.23394,	-0.246462,	1.35674,	-5.54628,	-21.7351,	-0.0111891,	-0.000954317,	-0.00131161,	0.999936,	-0.855638,	2.28385,	-0.0508469,	0,	0,	0,	-0.0369884,	0.688828,	0.722891,	-0.0397086,	-0.764038,	2.16865,	-0.321328,	0,	0,	0,	-0.0125734,	-0.00348828,	-0.0303137,	0.999455
1520804653816683577,	-0.843471,	2.23513,	-0.246493,	1.10603,	-4.42967,	-17.786,	-0.0118919,	-0.000319376,	-0.00206872,	0.999927,	-0.856093,	2.28529,	-0.0509583,	-0.0413581,	0.13113,	-0.010124,	-0.0367514,	0.688299,	0.723382,	-0.0401386,	-0.763929,	2.17001,	-0.321527,	0.00990507,	0.123549,	-0.0180361,	-0.0129835,	-0.00298622,	-0.0313738,	0.999419
