time stamp[ns], 	x[VO], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VIVE], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw, 	x[VO_uncalibrated], 	y, 	z, 	dx[m/s], 	dy, 	dz, 	qx, 	qy, 	qz, 	qw 
1520804472578010212,	-0.800823,	2.2742,	-0.216778,	-1.41712,	-0.687118,	-0.432548,	-0.0789165,	0.561596,	0.00161277,	0.823638,	-0.614872,	2.35967,	-0.17054,	0.0243609,	-0.0246143,	-0.0741127,	0.389103,	0.588027,	0.559844,	-0.4352,	-0.721818,	2.20596,	-0.292896,	0.00453394,	0.004438,	-0.0260406,	-0.0694441,	0.546514,	-0.0170318,	0.834392
1520804472709169004,	-0.801066,	2.27378,	-0.217978,	-1.42132,	-0.655652,	-0.362124,	-0.077882,	0.577745,	-0.00121812,	0.812492,	-0.61272,	2.35593,	-0.176575,	0.0164336,	-0.0285325,	-0.0460669,	0.400076,	0.578504,	0.558978,	-0.439109,	-0.721173,	2.20579,	-0.29442,	0.00492428,	-0.00125305,	-0.0116361,	-0.0596895,	0.562008,	-0.0162036,	0.824816
1520804472840296503,	-0.80129,	2.27246,	-0.21964,	-1.43947,	-0.637135,	-0.328744,	-0.0676413,	0.591843,	-0.00570783,	0.80319,	-0.609512,	2.35152,	-0.188164,	0.0244882,	-0.0336741,	-0.0884658,	0.418226,	0.563113,	0.55494,	-0.44725,	-0.721379,	2.2051,	-0.295511,	-0.00157229,	-0.00526455,	-0.00833137,	-0.0532354,	0.578002,	-0.0188042,	0.81408
1520804472956283285,	-0.801486,	2.27251,	-0.221071,	-1.66934,	-0.687029,	-0.286153,	-0.0590456,	0.6083,	-0.0107554,	0.791435,	-0.60759,	2.34724,	-0.195794,	0.0167108,	-0.0372255,	-0.0663498,	0.431488,	0.551146,	0.552748,	-0.452246,	-0.721626,	2.20383,	-0.297116,	-0.00214696,	-0.0110963,	-0.013949,	-0.0411949,	0.591814,	-0.0230681,	0.804691
1520804473077379140,	-0.802042,	2.2727,	-0.221431,	-1.60704,	-0.616031,	-0.211879,	-0.0554746,	0.623493,	-0.0210385,	0.779574,	-0.604673,	2.34424,	-0.206832,	0.0241034,	-0.0247616,	-0.0912272,	0.452014,	0.535414,	0.545892,	-0.459365,	-0.721815,	2.20383,	-0.298529,	-0.00156393,	3.18608e-05,	-0.0116785,	-0.0318034,	0.60808,	-0.0272662,	0.79277
1520804473199916245,	-0.801863,	2.27403,	-0.222317,	-1.6163,	-0.575457,	-0.126924,	-0.0455205,	0.639255,	-0.0230138,	0.767302,	-0.603044,	2.34498,	-0.213811,	0.0133559,	0.00606829,	-0.0571989,	0.462312,	0.528246,	0.539891,	-0.46448,	-0.722395,	2.20437,	-0.299049,	-0.00475117,	0.00441228,	-0.00426295,	-0.0327745,	0.623224,	-0.0385285,	0.780406
1520804473305499046,	-0.800825,	2.2761,	-0.223262,	-1.88363,	-0.656001,	-0.09001,	-0.0494385,	0.652052,	-0.0293131,	0.755992,	-0.601437,	2.3449,	-0.221279,	0.0153062,	-0.000788732,	-0.0711281,	0.47147,	0.521475,	0.53427,	-0.469399,	-0.722211,	2.20555,	-0.29986,	0.00175279,	0.0111937,	-0.00772827,	-0.0198052,	0.638777,	-0.0394754,	0.768124
1520804473432859542,	-0.799864,	2.27648,	-0.22534,	-1.56242,	-0.538736,	-0.0319753,	-0.044363,	0.66332,	-0.0276004,	0.74651,	-0.598949,	2.3431,	-0.235531,	0.0195893,	-0.0141693,	-0.11222,	0.484829,	0.509132,	0.527748,	-0.476663,	-0.721164,	2.20753,	-0.300932,	0.00824108,	0.0155879,	-0.00844012,	-0.0244599,	0.651671,	-0.0466586,	0.75667
1520804473530886310,	-0.799093,	2.2772,	-0.230939,	-2.04228,	-0.67241,	0.0468607,	-0.042376,	0.672821,	-0.0368074,	0.737673,	-0.597676,	2.34031,	-0.245548,	0.0129893,	-0.0284573,	-0.102213,	0.495783,	0.499685,	0.522171,	-0.481509,	-0.720123,	2.20763,	-0.302756,	0.0106258,	0.00108411,	-0.018609,	-0.0169473,	0.662888,	-0.0423058,	0.74733
1520804473640395381,	-0.798044,	2.27606,	-0.233455,	-1.83824,	-0.589464,	0.110943,	-0.04197,	0.686543,	-0.037894,	0.724887,	-0.595771,	2.33896,	-0.255252,	0.017475,	-0.0123609,	-0.0890277,	0.505906,	0.492701,	0.513869,	-0.487076,	-0.719603,	2.20871,	-0.308257,	0.00477293,	0.00985968,	-0.0504723,	-0.0158459,	0.672114,	-0.0550427,	0.738229
1520804473769245992,	-0.796102,	2.27591,	-0.236747,	-1.56508,	-0.492608,	0.14457,	-0.0373912,	0.697722,	-0.0391811,	0.714318,	-0.593156,	2.33952,	-0.270396,	0.0204308,	0.00433042,	-0.118313,	0.522955,	0.483523,	0.498075,	-0.494616,	-0.716675,	2.20699,	-0.313673,	0.0228694,	-0.0133811,	-0.0423124,	-0.0104599,	0.696853,	-0.0538186,	0.715115
1520804473893605747,	-0.793612,	2.27672,	-0.239644,	-1.61658,	-0.506411,	0.247999,	-0.0421803,	0.71446,	-0.0401772,	0.697247,	-0.59273,	2.3383,	-0.27992,	0.00343526,	-0.00977471,	-0.0768102,	0.535055,	0.475031,	0.489293,	-0.498652,	-0.716605,	2.20698,	-0.31379,	0.000564022,	-7.42207e-05,	-0.000940711,	-0.0102842,	0.69728,	-0.0538196,	0.714702
1520804474018431529,	-0.792335,	2.27757,	-0.24179,	-1.60972,	-0.489781,	0.307503,	-0.0481028,	0.728664,	-0.0496291,	0.681374,	-0.594025,	2.33568,	-0.293999,	-0.0104397,	-0.0211857,	-0.113537,	-0.552658,	-0.460572,	-0.478299,	0.503659,	-0.714093,	2.20757,	-0.316735,	0.0202648,	0.00475268,	-0.0237474,	-0.0151782,	0.714133,	-0.0544961,	0.69772
1520804474137999322,	-0.792715,	2.27783,	-0.244064,	-1.66966,	-0.486096,	0.419624,	-0.0440894,	0.742572,	-0.0554566,	0.666008,	-0.595403,	2.33321,	-0.303508,	-0.0115827,	-0.0207684,	-0.0799047,	-0.563792,	-0.451539,	-0.471292,	0.506098,	-0.712852,	2.20832,	-0.318723,	0.0104217,	0.0062603,	-0.0167076,	-0.0209757,	0.728365,	-0.065994,	0.681681
1520804474254694694,	-0.793501,	2.27887,	-0.248247,	-1.70774,	-0.468384,	0.476382,	-0.0370178,	0.753526,	-0.0569648,	0.653898,	-0.596891,	2.33176,	-0.312307,	-0.0128285,	-0.0124211,	-0.075853,	-0.573395,	-0.444076,	-0.463461,	0.509135,	-0.713207,	2.2087,	-0.321137,	-0.00306127,	0.00329255,	-0.0208119,	-0.0174022,	0.742162,	-0.0722974,	0.666082
1520804474365818557,	-0.793855,	2.27884,	-0.251117,	-1.77445,	-0.476835,	0.551253,	-0.0385004,	0.764051,	-0.0589664,	0.641301,	-0.60001,	2.33009,	-0.327146,	-0.0280982,	-0.0150686,	-0.133685,	-0.588892,	-0.429601,	-0.451487,	0.514595,	-0.713992,	2.20975,	-0.325192,	-0.0070645,	0.00941334,	-0.036532,	-0.00960282,	0.753006,	-0.0724946,	0.653938
1520804474475236027,	-0.794439,	2.27912,	-0.254205,	-1.78375,	-0.467645,	0.669181,	-0.0415886,	0.775157,	-0.0681512,	0.626703,	-0.601491,	2.32935,	-0.339053,	-0.0135888,	-0.00678549,	-0.109246,	-0.600442,	-0.419716,	-0.440504,	0.518907,	-0.714292,	2.20959,	-0.32812,	-0.00275425,	-0.00144492,	-0.0268617,	-0.00925162,	0.763519,	-0.0752948,	0.641314
1520804474590261231,	-0.794262,	2.28083,	-0.258645,	-1.67627,	-0.421943,	0.6992,	-0.0367426,	0.788659,	-0.0665677,	0.610111,	-0.602542,	2.33158,	-0.350782,	-0.00913691,	0.0194086,	-0.101985,	-0.609581,	-0.412382,	-0.427809,	0.524721,	-0.71488,	2.21,	-0.331068,	-0.00511723,	0.00356805,	-0.0256378,	-0.0133029,	0.774602,	-0.0851337,	0.626552
1520804474710725058,	-0.79305,	2.28293,	-0.263635,	-1.58757,	-0.405451,	0.726225,	-0.0403939,	0.798471,	-0.0713886,	0.59642,	-0.603099,	2.33273,	-0.360529,	-0.00464215,	0.00952409,	-0.0812264,	-0.616093,	-0.406468,	-0.417929,	0.529668,	-0.714674,	2.21157,	-0.33545,	0.00171592,	0.0130722,	-0.0365111,	-0.00755236,	0.788099,	-0.0820633,	0.610006
1520804474829725334,	-0.791009,	2.28461,	-0.268441,	-1.57908,	-0.404358,	0.77385,	-0.0439689,	0.809499,	-0.0728709,	0.58092,	-0.603363,	2.3326,	-0.370841,	-0.00221424,	-0.00109038,	-0.0866573,	-0.623605,	-0.401519,	-0.408115,	0.532299,	-0.713481,	2.21349,	-0.340199,	0.0100262,	0.0161973,	-0.0399123,	-0.0112507,	0.798182,	-0.0857067,	0.596182
1520804474952084014,	-0.789653,	2.28528,	-0.272481,	-1.52697,	-0.387863,	0.806234,	-0.0482082,	0.813622,	-0.077501,	0.574185,	-0.600531,	2.33317,	-0.368365,	0.0232069,	0.00472878,	0.0202971,	-0.62158,	-0.405423,	-0.40964,	0.530533,	-0.711486,	2.21485,	-0.344822,	0.0163577,	0.0111447,	-0.0378914,	-0.0149986,	0.809492,	-0.0865958,	0.580516
1520804475084161774,	-0.787023,	2.28381,	-0.271053,	-1.41281,	-0.373969,	0.737212,	-0.0504189,	0.809053,	-0.0809423,	0.579948,	-0.595911,	2.33223,	-0.352401,	0.0350004,	-0.00718556,	0.120942,	-0.611678,	-0.416675,	-0.424168,	0.521836,	-0.710104,	2.21555,	-0.348822,	0.0104697,	0.00530835,	-0.0303053,	-0.0200691,	0.813589,	-0.0920495,	0.573758
1520804475202050235,	-0.78608,	2.28413,	-0.264714,	-1.62538,	-0.411089,	0.749461,	-0.0499227,	0.798065,	-0.0811115,	0.594996,	-0.59483,	2.33363,	-0.339215,	0.0092405,	0.0120271,	0.112696,	-0.601039,	-0.427409,	-0.435661,	0.516017,	-0.707595,	2.21428,	-0.34736,	0.0214415,	-0.0109098,	0.0124983,	-0.0235288,	0.808798,	-0.0979531,	0.579394
1520804475327203961,	-0.78811,	2.28414,	-0.25925,	-1.54624,	-0.395957,	0.63972,	-0.0513294,	0.781813,	-0.0774588,	0.61655,	-0.593742,	2.33446,	-0.313876,	0.00870123,	0.00661194,	0.202714,	-0.577085,	-0.449206,	-0.458977,	0.504507,	-0.706673,	2.21424,	-0.341216,	0.0073736,	-0.000337055,	0.0491552,	-0.0228542,	0.797919,	-0.0971973,	0.594437
1520804475444515240,	-0.790956,	2.28074,	-0.252181,	-1.68558,	-0.459177,	0.527309,	-0.0428349,	0.761978,	-0.0614101,	0.643259,	-0.595841,	2.33379,	-0.296755,	-0.0179327,	-0.00576502,	0.146328,	0.560256,	0.46192,	0.475886,	-0.496262,	-0.708619,	2.21452,	-0.335919,	-0.0166336,	0.00246506,	0.0452664,	-0.024172,	0.78149,	-0.0952834,	0.616125
1520804475552389514,	-0.795377,	2.27993,	-0.246468,	-1.86483,	-0.503333,	0.469977,	-0.0482997,	0.740725,	-0.0673301,	0.666679,	-0.598376,	2.33123,	-0.28124,	-0.0236906,	-0.0238855,	0.145001,	0.544068,	0.473145,	0.492678,	-0.48723,	-0.711417,	2.21136,	-0.329132,	-0.0261435,	-0.0295682,	0.0634308,	-0.0159933,	0.761591,	-0.0775285,	0.643205
